# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 10 -i /data/shared/emapper_jobs/user_data/MM_figsawpb/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_figsawpb -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_figsawpb
# time: Mon Jun 17 13:05:54 2019
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
WP_013274553.1	610130.Closa_3989	1.9e-180	638.3	Lachnoclostridium			2.7.7.24	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	M00793	R02328	RC00002	ko00000,ko00001,ko00002,ko01000				Bacteria	1TPR2@1239,21YCB@1506553,2490F@186801,COG1209@1,COG1209@2	NA|NA|NA	M	Psort location Cytoplasmic, score 8.87
WP_013274554.1	610130.Closa_3990	5.4e-172	610.1	Lachnoclostridium													Bacteria	1UYFM@1239,21XJR@1506553,247WN@186801,COG2207@1,COG2207@2	NA|NA|NA	K	helix_turn_helix, arabinose operon control protein
WP_013274555.1	610130.Closa_3991	2.5e-239	834.3	Lachnoclostridium	murA		2.5.1.7	ko:K00790	ko00520,ko00550,ko01100,map00520,map00550,map01100		R00660	RC00350	ko00000,ko00001,ko01000,ko01011				Bacteria	1TPAU@1239,21YGX@1506553,2488W@186801,COG0766@1,COG0766@2	NA|NA|NA	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine
WP_013274556.1	610130.Closa_3992	0.0	1661.7	Lachnoclostridium	GcvP												Bacteria	1TP2B@1239,21YNQ@1506553,248C2@186801,28IKE@1,2Z8M5@2	NA|NA|NA	S	Psort location Cytoplasmic, score 8.87
WP_013274558.1	610130.Closa_3994	4e-178	630.6	Lachnoclostridium			2.7.7.24	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	M00793	R02328	RC00002	ko00000,ko00001,ko00002,ko01000				Bacteria	1TPR2@1239,21XEM@1506553,2490F@186801,COG1209@1,COG1209@2	NA|NA|NA	M	Nucleotidyl transferase
WP_013274559.1	610130.Closa_3995	4.2e-52	210.7	Lachnoclostridium	atpC	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0032991,GO:0033178,GO:0034220,GO:0034641,GO:0034654,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0044769,GO:0045259,GO:0045260,GO:0045261,GO:0045262,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0098797,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600		ko:K02114	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157			ko00000,ko00001,ko00002,ko00194	3.A.2.1		iHN637.CLJU_RS01195,iJN746.PP_5412,iSbBS512_1146.SbBS512_E4190	Bacteria	1VA89@1239,2211F@1506553,24ND7@186801,COG0355@1,COG0355@2	NA|NA|NA	C	Produces ATP from ADP in the presence of a proton gradient across the membrane
WP_013274560.1	610130.Closa_3996	2.9e-265	920.6	Lachnoclostridium	atpD	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	3.6.3.14	ko:K02112	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157			ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1			Bacteria	1TPGF@1239,21XFQ@1506553,2489W@186801,COG0055@1,COG0055@2	NA|NA|NA	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits
WP_013274561.1	610130.Closa_3997	1.1e-150	539.3	Lachnoclostridium	atpG	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0030312,GO:0032991,GO:0033178,GO:0034220,GO:0034641,GO:0034654,GO:0036442,GO:0040007,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0044769,GO:0045259,GO:0045260,GO:0045261,GO:0045262,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0046961,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0098797,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600		ko:K02115	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157			ko00000,ko00001,ko00002,ko00194	3.A.2.1		iLJ478.TM1611,iSB619.SA_RS10970,iSSON_1240.SSON_3886,iYL1228.KPN_04138,iYO844.BSU36820	Bacteria	1TPBX@1239,21YW2@1506553,2486Q@186801,COG0224@1,COG0224@2	NA|NA|NA	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex
WP_013274562.1	610130.Closa_3998	5.5e-278	963.0	Lachnoclostridium	atpA		3.6.3.14	ko:K02111	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157			ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1			Bacteria	1TNZ8@1239,21XKZ@1506553,248IY@186801,COG0056@1,COG0056@2	NA|NA|NA	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit
WP_013274563.1	610130.Closa_3999	1.8e-93	348.6	Lachnoclostridium	atpH			ko:K02113	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157			ko00000,ko00001,ko00002,ko00194	3.A.2.1			Bacteria	1VAG3@1239,220AP@1506553,24MSA@186801,COG0712@1,COG0712@2	NA|NA|NA	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation
WP_013274564.1	610130.Closa_4000	7.5e-62	243.4	Lachnoclostridium	atpF			ko:K02109	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157			ko00000,ko00001,ko00002,ko00194	3.A.2.1		iYO844.BSU36850	Bacteria	1V74H@1239,2211W@1506553,25CRV@186801,COG0711@1,COG0711@2	NA|NA|NA	C	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)
WP_013274565.1	1298920.KI911353_gene4592	4.6e-28	130.2	Lachnoclostridium	atpE	GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0032991,GO:0033177,GO:0034220,GO:0034641,GO:0034654,GO:0042623,GO:0042625,GO:0042626,GO:0042802,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044464,GO:0044769,GO:0045259,GO:0045263,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600		ko:K02110	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157			ko00000,ko00001,ko00002,ko00194	3.A.2.1			Bacteria	1V8SD@1239,220RC@1506553,24QMQ@186801,COG0636@1,COG0636@2	NA|NA|NA	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation
WP_013274566.1	610130.Closa_4002	7.5e-129	466.5	Lachnoclostridium	atpB			ko:K02108	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157			ko00000,ko00001,ko00002,ko00194,ko03110	3.A.2.1			Bacteria	1TQIT@1239,21ZXD@1506553,24A6Q@186801,COG0356@1,COG0356@2	NA|NA|NA	C	it plays a direct role in the translocation of protons across the membrane
WP_013274567.1	610130.Closa_4003	2.1e-59	235.0	Lachnoclostridium													Bacteria	1VNGV@1239,221H4@1506553,24QI6@186801,2EI9W@1,33C18@2	NA|NA|NA	S	ATP synthase I chain
WP_013274568.1	610130.Closa_4004	4.6e-52	210.3	Lachnoclostridium				ko:K02116					ko00000,ko00194	3.A.2.1			Bacteria	1UHFZ@1239,221IH@1506553,25Q6X@186801,29X69@1,30IVE@2	NA|NA|NA	S	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter
WP_013274569.1	610130.Closa_4005	6.2e-42	176.4	Lachnoclostridium				ko:K04027					ko00000				Bacteria	1VA0E@1239,220WK@1506553,24N43@186801,COG4577@1,COG4577@2	NA|NA|NA	CQ	PFAM microcompartments protein
WP_013274570.1	610130.Closa_4006	4.5e-117	427.2	Lachnoclostridium			2.3.1.8	ko:K15024	ko00430,ko00620,ko00640,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00720,map01100,map01120,map01200	M00579	R00230,R00921	RC00004,RC02746,RC02816	ko00000,ko00001,ko00002,ko01000				Bacteria	1TT88@1239,2248J@1506553,25CCH@186801,COG4869@1,COG4869@2	NA|NA|NA	H	Involved in 1,2-propanediol (1,2-PD) degradation by catalyzing the conversion of propanoyl-CoA to propanoyl-phosphate
WP_013274571.1	610130.Closa_4007	3.7e-290	1003.4	Lachnoclostridium	eutE		1.2.1.10	ko:K00132	ko00620,ko00650,ko01100,ko01120,map00620,map00650,map01100,map01120		R00228,R01172	RC00004,RC00184,RC01195	ko00000,ko00001,ko01000				Bacteria	1UHQT@1239,21ZDD@1506553,25E5E@186801,COG1012@1,COG1012@2	NA|NA|NA	C	Aldehyde dehydrogenase family
WP_013274572.1	610130.Closa_4008	6.3e-100	370.2	Lachnoclostridium													Bacteria	1V947@1239,21ZY1@1506553,24CB3@186801,COG4577@1,COG4577@2	NA|NA|NA	CQ	BMC
WP_013274573.1	610130.Closa_4009	5.9e-117	426.8	Lachnoclostridium	eutQ			ko:K04019,ko:K04030	ko00564,ko01100,map00564,map01100		R00749	RC00370	ko00000,ko00001				Bacteria	1V4U8@1239,21ZQR@1506553,24807@186801,COG4766@1,COG4766@2	NA|NA|NA	E	Ethanolamine utilisation protein EutQ
WP_013274574.1	1298920.KI911353_gene4601	1.2e-39	168.7	Lachnoclostridium	eutN			ko:K04028					ko00000				Bacteria	1VBFM@1239,2210E@1506553,25DQB@186801,COG4576@1,COG4576@2	NA|NA|NA	CQ	PFAM Ethanolamine utilization protein EutN carboxysome structural protein Ccml
WP_013274575.1	1298920.KI911353_gene4602	9.6e-49	199.1	Lachnoclostridium													Bacteria	1V6VC@1239,220ER@1506553,24MWD@186801,2AKYM@1,31BS9@2	NA|NA|NA	S	BMC domain
WP_013274576.1	610130.Closa_4012	3e-156	557.8	Lachnoclostridium	eutJ			ko:K04024					ko00000				Bacteria	1TQVV@1239,21Z7U@1506553,249HD@186801,COG4820@1,COG4820@2	NA|NA|NA	E	Type IV pilus assembly protein PilM;
WP_013274577.1	610130.Closa_4013	2.1e-114	418.3	Lachnoclostridium													Bacteria	1V6TI@1239,21ZCT@1506553,24BGT@186801,COG4812@1,COG4812@2	NA|NA|NA	E	Cobalamin adenosyltransferase
WP_013274578.1	610130.Closa_4014	6e-213	746.5	Lachnoclostridium													Bacteria	1TPB4@1239,21YQN@1506553,247IQ@186801,COG1454@1,COG1454@2	NA|NA|NA	C	PFAM iron-containing alcohol dehydrogenase
WP_013274579.1	610130.Closa_4015	5.7e-79	300.1	Lachnoclostridium	eutP			ko:K04029					ko00000				Bacteria	1V3JE@1239,2201N@1506553,24FR7@186801,COG4917@1,COG4917@2	NA|NA|NA	E	Ethanolamine utilisation - propanediol utilisation
WP_013274580.1	610130.Closa_4016	5e-54	216.9	Lachnoclostridium	pduU			ko:K04031					ko00000				Bacteria	1V6ND@1239,224AY@1506553,24QHP@186801,COG4810@1,COG4810@2	NA|NA|NA	E	BMC
WP_013274581.1	610130.Closa_4017	3e-173	614.4	Lachnoclostridium	cutD	GO:0001505,GO:0003674,GO:0003824,GO:0005488,GO:0006576,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009308,GO:0009310,GO:0009987,GO:0016491,GO:0019695,GO:0034641,GO:0042133,GO:0042135,GO:0042402,GO:0042426,GO:0043364,GO:0044106,GO:0044237,GO:0044248,GO:0048037,GO:0051536,GO:0051539,GO:0051540,GO:0055114,GO:0065007,GO:0065008,GO:0070283,GO:0071704,GO:0097164,GO:1901564,GO:1901565,GO:1901575		ko:K20037					ko00000,ko01000				Bacteria	1TRFU@1239,2248H@1506553,25CC6@186801,COG1180@1,COG1180@2	NA|NA|NA	C	Catalyzes activation of the choline trimethylamine-lyase CutC under anaerobic conditions by generation of an organic free radical on a glycine residue, via an homolytic cleavage of S- adenosyl-L-methionine (SAM)
WP_013274582.1	610130.Closa_4018	0.0	1742.2	Lachnoclostridium	cutC	GO:0001505,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006576,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009308,GO:0009310,GO:0009987,GO:0016829,GO:0016840,GO:0019695,GO:0033265,GO:0034641,GO:0042133,GO:0042135,GO:0042165,GO:0042402,GO:0042426,GO:0042802,GO:0042803,GO:0043167,GO:0043169,GO:0044106,GO:0044237,GO:0044248,GO:0046983,GO:0065007,GO:0065008,GO:0070405,GO:0071704,GO:0097164,GO:1901564,GO:1901565,GO:1901575	4.3.99.4	ko:K20038					ko00000,ko01000				Bacteria	1TPTF@1239,21Y97@1506553,247YY@186801,COG1882@1,COG1882@2	NA|NA|NA	C	Psort location Cytoplasmic, score 9.98
WP_013274583.1	610130.Closa_4019	1.8e-284	984.6	Lachnoclostridium	eutE		1.2.1.10	ko:K00132	ko00620,ko00650,ko01100,ko01120,map00620,map00650,map01100,map01120		R00228,R01172	RC00004,RC00184,RC01195	ko00000,ko00001,ko01000				Bacteria	1UHQT@1239,21XP6@1506553,25E5E@186801,COG1012@1,COG1012@2	NA|NA|NA	C	Aldehyde dehydrogenase family
WP_013274584.1	610130.Closa_4020	9.7e-49	199.1	Lachnoclostridium													Bacteria	1V8IT@1239,220I8@1506553,24JD6@186801,COG4577@1,COG4577@2	NA|NA|NA	CQ	BMC
WP_013274585.1	610130.Closa_4021	5.3e-44	183.3	Lachnoclostridium	NPD7_925												Bacteria	1V8RN@1239,220HG@1506553,24JEB@186801,COG4577@1,COG4577@2	NA|NA|NA	CQ	BMC
WP_013274586.1	610130.Closa_4022	6.4e-47	193.0	Lachnoclostridium													Bacteria	1VE9M@1239,220ZI@1506553,24MXS@186801,2E3YG@1,32YVG@2	NA|NA|NA		
WP_013274587.1	610130.Closa_4023	1.6e-180	638.6	Lachnoclostridium													Bacteria	1UYS7@1239,223NV@1506553,25DSV@186801,COG0697@1,COG0697@2	NA|NA|NA	EG	EamA-like transporter family
WP_013274588.1	610130.Closa_4024	2.2e-42	177.9	Lachnoclostridium				ko:K04027					ko00000				Bacteria	1VA0E@1239,220J0@1506553,24N43@186801,COG4577@1,COG4577@2	NA|NA|NA	CQ	BMC
WP_013274589.1	610130.Closa_4025	6.2e-174	616.7	Lachnoclostridium													Bacteria	1UYTR@1239,222NE@1506553,249JF@186801,COG0697@1,COG0697@2	NA|NA|NA	EG	EamA-like transporter family
WP_013274590.1	610130.Closa_4026	1.4e-161	575.5	Lachnoclostridium													Bacteria	1V65W@1239,21Z46@1506553,249T0@186801,COG0789@1,COG0789@2,COG4978@1,COG4978@2	NA|NA|NA	KT	helix_turn_helix, mercury resistance
WP_013274591.1	610130.Closa_4027	1.5e-52	211.8	Lachnoclostridium	trxA			ko:K03671,ko:K20543	ko04621,ko05418,map04621,map05418				ko00000,ko00001,ko02000,ko03110	1.B.55.3			Bacteria	1VA3Y@1239,220IR@1506553,24MM5@186801,COG3118@1,COG3118@2	NA|NA|NA	O	Belongs to the thioredoxin family
WP_013274592.1	610130.Closa_4028	3.2e-225	787.3	Lachnoclostridium													Bacteria	1VU0H@1239,221SG@1506553,24EZ2@186801,2EY97@1,33RHR@2	NA|NA|NA		
WP_013274593.1	610130.Closa_4029	0.0	1206.4	Lachnoclostridium	pip			ko:K01421					ko00000				Bacteria	1TQ15@1239,220PV@1506553,2493H@186801,COG1511@1,COG1511@2	NA|NA|NA	S	Protein of unknown function (DUF3533)
WP_013274594.1	610130.Closa_4030	1.4e-124	452.2	Lachnoclostridium	deoC	GO:0003674,GO:0003824,GO:0004139,GO:0005975,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009117,GO:0009166,GO:0009262,GO:0009264,GO:0009987,GO:0016052,GO:0016829,GO:0016830,GO:0016832,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576	4.1.2.4	ko:K01619	ko00030,map00030		R01066	RC00436,RC00437	ko00000,ko00001,ko01000				Bacteria	1TPAJ@1239,221T4@1506553,249XB@186801,COG0274@1,COG0274@2	NA|NA|NA	F	DeoC/LacD family aldolase
WP_013274595.1	610130.Closa_4031	3.6e-210	737.3	Lachnoclostridium				ko:K19504					ko00000				Bacteria	1USRM@1239,2210F@1506553,24DEY@186801,COG0449@1,COG0449@2	NA|NA|NA	M	SIS domain
WP_013274596.1	610130.Closa_4032	3.1e-86	324.3	Lachnoclostridium			2.7.1.191	ko:K02794,ko:K10984	ko00051,ko00052,ko00520,ko01100,ko02060,map00051,map00052,map00520,map01100,map02060	M00276,M00287	R02630,R08367	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.6.1,4.A.6.1.5			Bacteria	1TQJ4@1239,2247U@1506553,24GRK@186801,COG3444@1,COG3444@2	NA|NA|NA	G	PTS system sorbose subfamily IIB component
WP_013274597.1	610130.Closa_4033	3.7e-137	494.2	Lachnoclostridium				ko:K10985	ko00052,ko02060,map00052,map02060	M00287	R08367	RC00017,RC03206	ko00000,ko00001,ko00002,ko02000	4.A.6.1.5			Bacteria	1TRMS@1239,21ZSA@1506553,24CQD@186801,COG3715@1,COG3715@2	NA|NA|NA	G	PTS system sorbose-specific iic component
WP_013274598.1	610130.Closa_4034	1.6e-140	505.4	Lachnoclostridium				ko:K02796,ko:K10986,ko:K19509	ko00051,ko00052,ko00520,ko01100,ko02060,map00051,map00052,map00520,map01100,map02060	M00276,M00287,M00764	R02630,R08367	RC00017,RC03206	ko00000,ko00001,ko00002,ko02000	4.A.6.1,4.A.6.1.19,4.A.6.1.5			Bacteria	1TQA3@1239,223WG@1506553,24A0K@186801,COG3716@1,COG3716@2	NA|NA|NA	G	PTS system mannose/fructose/sorbose family IID component
WP_013274599.1	610130.Closa_4035	4e-192	677.2	Clostridia	glmS2			ko:K10708,ko:K19510			R08125	RC00053,RC01805	ko00000,ko01000				Bacteria	1UCIP@1239,248A5@186801,COG2222@1,COG2222@2	NA|NA|NA	M	SIS domain protein
WP_013274600.1	610130.Closa_4036	3.2e-163	580.9	Lachnoclostridium			2.7.1.218	ko:K10710			R08124	RC00002,RC00017	ko00000,ko01000				Bacteria	1TSST@1239,21ZSY@1506553,24DZM@186801,COG0524@1,COG0524@2	NA|NA|NA	G	pfkB family carbohydrate kinase
WP_013274602.1	610130.Closa_4038	5.7e-103	380.2	Lachnoclostridium				ko:K02744	ko00052,ko02060,map00052,map02060	M00277,M00287	R08366,R08367	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.6.1.4,4.A.6.1.5			Bacteria	1VES9@1239,222IP@1506553,24RTQ@186801,COG2893@1,COG2893@2	NA|NA|NA	G	PTS system fructose IIA component
WP_013274603.1	610130.Closa_4039	6.5e-119	433.3	Lachnoclostridium													Bacteria	1VA1U@1239,220FM@1506553,25BC7@186801,COG0637@1,COG0637@2	NA|NA|NA	S	HAD-hyrolase-like
WP_013274604.1	610130.Closa_4041	6.1e-114	416.8	Clostridia													Bacteria	1VMPH@1239,24X0S@186801,2DZZG@1,32VNZ@2	NA|NA|NA		
WP_013274605.1	610130.Closa_4042	5.5e-200	703.4	Clostridia													Bacteria	1TRRM@1239,24A66@186801,COG1479@1,COG1479@2	NA|NA|NA	S	Protein of unknown function DUF262
WP_013274607.1	610130.Closa_4045	9.6e-143	512.7	Bacteria													Bacteria	COG1674@1,COG1674@2	NA|NA|NA	D	ftsk spoiiie
WP_013274608.1	610130.Closa_0771	2.2e-167	594.7	Clostridia													Bacteria	1UYAT@1239,24GI2@186801,28MKK@1,2ZAWR@2	NA|NA|NA		
WP_013274609.1	610130.Closa_4048	4.5e-260	903.3	Lachnoclostridium													Bacteria	1UP0W@1239,223XZ@1506553,24FNC@186801,COG0582@1,COG0582@2	NA|NA|NA	L	Belongs to the 'phage' integrase family
WP_013274610.1	610130.Closa_4049	1.2e-54	218.8	Lachnoclostridium													Bacteria	1U0PW@1239,221GD@1506553,24RKU@186801,COG0607@1,COG0607@2	NA|NA|NA	P	Rhodanese Homology Domain
WP_013274612.1	610130.Closa_4051	2.6e-79	301.2	Clostridia				ko:K07032					ko00000				Bacteria	1V6FU@1239,249UP@186801,COG0346@1,COG0346@2	NA|NA|NA	E	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
WP_013274613.1	610130.Closa_4052	2.2e-170	604.7	Lachnoclostridium													Bacteria	1TT3D@1239,21Y7Z@1506553,24BV1@186801,COG0491@1,COG0491@2	NA|NA|NA	S	Metallo-beta-lactamase superfamily
WP_013274614.1	610130.Closa_4053	8.3e-184	649.4	Lachnoclostridium			4.1.99.14	ko:K03716					ko00000,ko01000				Bacteria	1TQA6@1239,21XKS@1506553,24A2T@186801,COG1533@1,COG1533@2	NA|NA|NA	L	Psort location Cytoplasmic, score 8.87
WP_013274615.1	610130.Closa_4054	1.4e-71	275.4	Lachnoclostridium			1.15.1.2	ko:K05919					ko00000,ko01000				Bacteria	1VA34@1239,2208B@1506553,24IN2@186801,COG2033@1,COG2033@2	NA|NA|NA	C	Desulfoferrodoxin
WP_013274616.1	610130.Closa_4055	1.5e-135	488.8	Lachnoclostridium				ko:K02529,ko:K03710,ko:K10711					ko00000,ko03000				Bacteria	1UYBW@1239,220Q2@1506553,24N1N@186801,COG2188@1,COG2188@2	NA|NA|NA	K	UbiC transcription regulator-associated domain protein
WP_013274618.1	610130.Closa_4057	1.8e-130	471.9	Lachnoclostridium				ko:K03710					ko00000,ko03000				Bacteria	1UYPG@1239,223ZZ@1506553,24FFR@186801,COG2188@1,COG2188@2	NA|NA|NA	K	PFAM UbiC transcription regulator-associated domain protein
WP_013274619.1	610130.Closa_4058	0.0	1177.2	Lachnoclostridium	mcpZch1			ko:K03406,ko:K05874	ko02020,ko02030,map02020,map02030				ko00000,ko00001,ko02035				Bacteria	1TP5A@1239,222JK@1506553,247S3@186801,COG0840@1,COG0840@2,COG2972@1,COG2972@2	NA|NA|NA	T	Methyl-accepting chemotaxis-like domains (chemotaxis sensory transducer).
WP_013274620.1	610130.Closa_4059	0.0	1469.9	Lachnoclostridium	tvaI		3.2.1.20	ko:K01187	ko00052,ko00500,ko01100,map00052,map00500,map01100		R00028,R00801,R00802,R06087,R06088	RC00028,RC00049,RC00077	ko00000,ko00001,ko01000		GH31		Bacteria	1TNZ0@1239,21Y6K@1506553,247YM@186801,COG0366@1,COG0366@2	NA|NA|NA	G	Belongs to the glycosyl hydrolase 13 family
