# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 10 -i /data/shared/emapper_jobs/user_data/MM_nf70xi_x/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_nf70xi_x -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_nf70xi_x
# time: Mon Jun 17 15:33:15 2019
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
WP_000572441.1	362663.ECP_2874	4.2e-141	507.3	Escherichia	ygfM		1.17.1.4,1.2.5.3	ko:K00087,ko:K03519,ko:K12529	ko00230,ko00450,ko01100,ko01120,map00230,map00450,map01100,map01120	M00546	R01768,R02103,R07229,R11168	RC00143,RC02420,RC02800	ko00000,ko00001,ko00002,ko01000				Bacteria	1Q59D@1224,1RZFY@1236,3XPGK@561,COG1319@1,COG1319@2	NA|NA|NA	C	flavin adenine dinucleotide binding
WP_000572649.1	155864.EDL933_1187	0.0	2765.3	Escherichia	mukB	GO:0000166,GO:0000793,GO:0000796,GO:0000819,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005515,GO:0005524,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005694,GO:0005737,GO:0005829,GO:0006323,GO:0006996,GO:0007049,GO:0007059,GO:0007062,GO:0008144,GO:0008150,GO:0009987,GO:0016043,GO:0017076,GO:0019001,GO:0022402,GO:0030261,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032561,GO:0032991,GO:0035639,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044422,GO:0044424,GO:0044427,GO:0044444,GO:0044446,GO:0044464,GO:0044815,GO:0051276,GO:0051301,GO:0071103,GO:0071840,GO:0097159,GO:0097367,GO:0098813,GO:1901265,GO:1901363	3.5.4.40	ko:K03632,ko:K18286	ko00130,ko01110,map00130,map01110		R10695	RC00477	ko00000,ko00001,ko01000,ko03036				Bacteria	1MUWM@1224,1RPFF@1236,3XMJT@561,COG3096@1,COG3096@2	NA|NA|NA	D	Plays a central role in chromosome condensation, segregation and cell cycle progression. Functions as a homodimer, which is essential for chromosome partition. Involved in negative DNA supercoiling in vivo, and by this means organize and compact chromosomes. May achieve or facilitate chromosome segregation by condensation DNA from both sides of a centrally located replisome during cell division
WP_000573324.1	199310.c3256	3.3e-103	380.9	Escherichia	srlA	GO:0006810,GO:0008150,GO:0008643,GO:0009401,GO:0051179,GO:0051234,GO:0071702		ko:K02783	ko00051,ko02060,map00051,map02060	M00280	R05820	RC00017,RC03206	ko00000,ko00001,ko00002,ko02000	4.A.4.1		iSBO_1134.SBO_2816	Bacteria	1MXS5@1224,1RQTZ@1236,3XQMV@561,COG3730@1,COG3730@2	NA|NA|NA	G	PTS system enzyme II sorbitol-specific factor
WP_000573407.1	198214.SF1295	1.6e-146	525.4	Gammaproteobacteria	sapF	GO:0000166,GO:0003674,GO:0005215,GO:0005488,GO:0005524,GO:0006810,GO:0006811,GO:0006812,GO:0008144,GO:0008150,GO:0008324,GO:0008519,GO:0015075,GO:0015101,GO:0015203,GO:0015489,GO:0015695,GO:0015696,GO:0015846,GO:0015847,GO:0017076,GO:0022857,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034220,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0072488,GO:0097159,GO:0097367,GO:0098655,GO:1901265,GO:1901363,GO:1902047		ko:K19230	ko01503,ko02010,map01503,map02010	M00739			ko00000,ko00001,ko00002,ko02000	3.A.1.5.5			Bacteria	1MU09@1224,1RMEI@1236,COG1123@1,COG4172@2	NA|NA|NA	P	ATPase activity
WP_000573634.1	199310.c4750	2.5e-180	637.9	Escherichia	metR	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0016597,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0031406,GO:0036094,GO:0043167,GO:0043168,GO:0043177,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:1903506,GO:2000112,GO:2001141		ko:K03576					ko00000,ko03000				Bacteria	1MUIX@1224,1RRF3@1236,3XPAG@561,COG0583@1,COG0583@2	NA|NA|NA	K	MetR is a positive activator of the metA, metE and metH genes
WP_000573983.1	199310.c0661	0.0	2016.5	Escherichia	cusA	GO:0000041,GO:0003674,GO:0005215,GO:0005375,GO:0005488,GO:0005507,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006825,GO:0006873,GO:0006875,GO:0006878,GO:0006950,GO:0008150,GO:0008324,GO:0009636,GO:0009987,GO:0010035,GO:0010038,GO:0010272,GO:0010273,GO:0015075,GO:0015080,GO:0015318,GO:0015673,GO:0015679,GO:0016020,GO:0016021,GO:0019725,GO:0022857,GO:0022890,GO:0030001,GO:0030003,GO:0031224,GO:0034220,GO:0035434,GO:0042221,GO:0042592,GO:0043167,GO:0043169,GO:0044425,GO:0044464,GO:0046688,GO:0046872,GO:0046873,GO:0046914,GO:0046915,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0055065,GO:0055070,GO:0055076,GO:0055080,GO:0055082,GO:0055085,GO:0060003,GO:0061687,GO:0065007,GO:0065008,GO:0071944,GO:0097501,GO:0098655,GO:0098660,GO:0098662,GO:0098754,GO:0098771,GO:1902601,GO:1990169		ko:K07787	ko02020,map02020				ko00000,ko00001,ko02000	2.A.6.1.4		iAF987.Gmet_1547,iB21_1397.B21_00525,iECBD_1354.ECBD_3087,iECB_1328.ECB_00536,iECD_1391.ECD_00536	Bacteria	1NUIV@1224,1SP6I@1236,3XP8C@561,COG3696@1,COG3696@2	NA|NA|NA	P	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family
WP_000575910.1	199310.c1647	9.3e-158	562.8	Escherichia	nadC		2.4.2.19	ko:K00767,ko:K03813	ko00760,ko01100,map00760,map01100	M00115	R03348	RC02877	ko00000,ko00001,ko00002,ko01000				Bacteria	1MW0C@1224,1RMBU@1236,3XQ90@561,COG0157@1,COG0157@2	NA|NA|NA	F	nicotinate-nucleotide diphosphorylase (carboxylating) activity
WP_000576092.1	199310.c4397	5.3e-83	313.5	Gammaproteobacteria	yiaL	GO:0008150,GO:0009314,GO:0009628,GO:0050896		ko:K12112,ko:K19334	ko00052,ko00511,ko01100,map00052,map00511,map01100		R01678	RC00049	ko00000,ko00001,ko02048				Bacteria	1RBKM@1224,1S4YJ@1236,COG2731@1,COG2731@2	NA|NA|NA	G	Domain of unknown function (DUF386)
WP_000577588.1	362663.ECP_2304	3.1e-256	890.6	Escherichia	menE	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006732,GO:0008150,GO:0008152,GO:0008756,GO:0009058,GO:0009108,GO:0009233,GO:0009234,GO:0009987,GO:0016043,GO:0016405,GO:0016874,GO:0016877,GO:0016878,GO:0022607,GO:0042180,GO:0042181,GO:0042802,GO:0043933,GO:0044085,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0051186,GO:0051188,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0065003,GO:0071704,GO:0071840,GO:1901576,GO:1901661,GO:1901663	4.2.1.113,6.2.1.26	ko:K01911,ko:K02549	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116	R04030,R04031	RC00004,RC00014,RC01053	ko00000,ko00001,ko00002,ko01000			iECNA114_1301.ECNA114_2354,iECSF_1327.ECSF_2141,iEcE24377_1341.EcE24377A_2556,iEcHS_1320.EcHS_A2406,iJN678.menE,iLF82_1304.LF82_1314,iNRG857_1313.NRG857_11465	Bacteria	1MW0Y@1224,1RN35@1236,3XNGV@561,COG0318@1,COG0318@2	NA|NA|NA	H	Belongs to the ATP-dependent AMP-binding enzyme family. MenE subfamily
WP_000579833.1	155864.EDL933_4537	1.1e-110	406.0	Escherichia	rplC	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010604,GO:0010628,GO:0015934,GO:0016020,GO:0016043,GO:0019219,GO:0019222,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0031323,GO:0031325,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065003,GO:0065007,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0080090,GO:0090069,GO:0090070,GO:1901564,GO:1901566,GO:1901576,GO:1990904,GO:2000232,GO:2000234		ko:K02906	ko03010,map03010	M00178,M00179			br01610,ko00000,ko00001,ko00002,ko03011				Bacteria	1MUST@1224,1RMK9@1236,3XNYM@561,COG0087@1,COG0087@2	NA|NA|NA	J	One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit
WP_000580316.1	155864.EDL933_1700	2.1e-135	488.4	Escherichia	potC	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0008519,GO:0015075,GO:0015101,GO:0015203,GO:0015399,GO:0015405,GO:0015417,GO:0015595,GO:0015606,GO:0015695,GO:0015696,GO:0015846,GO:0015847,GO:0015848,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0031224,GO:0031226,GO:0032991,GO:0034220,GO:0042623,GO:0042626,GO:0043190,GO:0043492,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072488,GO:0098533,GO:0098655,GO:0098796,GO:0098797,GO:1902047,GO:1902494,GO:1902495,GO:1903711,GO:1904949,GO:1990351		ko:K11070,ko:K11074	ko02010,map02010	M00299,M00300			ko00000,ko00001,ko00002,ko02000	3.A.1.11.1,3.A.1.11.2		iG2583_1286.G2583_1088,iSBO_1134.SBO_1939	Bacteria	1MVC5@1224,1RQB7@1236,3XP5B@561,COG1177@1,COG1177@2	NA|NA|NA	P	Required for the activity of the bacterial periplasmic transport system of putrescine and spermidine
WP_000580323.1	155864.EDL933_2835	5.9e-106	390.2	Escherichia	ruvA	GO:0000217,GO:0000400,GO:0000724,GO:0000725,GO:0003674,GO:0003676,GO:0003677,GO:0003678,GO:0003824,GO:0004386,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007154,GO:0008150,GO:0008152,GO:0009314,GO:0009378,GO:0009379,GO:0009432,GO:0009605,GO:0009628,GO:0009987,GO:0009991,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0022607,GO:0031668,GO:0032392,GO:0032508,GO:0032991,GO:0033202,GO:0033554,GO:0034641,GO:0042802,GO:0043170,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0048476,GO:0050896,GO:0051259,GO:0051260,GO:0051262,GO:0051276,GO:0051289,GO:0051716,GO:0065003,GO:0071103,GO:0071496,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0097159,GO:0140097,GO:1901360,GO:1901363,GO:1902494	3.6.4.12	ko:K03550	ko03440,map03440				ko00000,ko00001,ko01000,ko03400				Bacteria	1MWJR@1224,1RMET@1236,3XMI2@561,COG0632@1,COG0632@2	NA|NA|NA	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB
WP_000580417.1	199310.c4863	3.1e-256	890.6	Escherichia													Bacteria	1MUAK@1224,1RPDY@1236,3XPHK@561,COG0642@1,COG2205@2	NA|NA|NA	T	PhoQ Sensor
WP_000581935.1	155864.EDL933_3961	1.9e-39	167.9	Gammaproteobacteria	chpR	GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0005488,GO:0005515,GO:0005575,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0032991,GO:0042802,GO:0042803,GO:0043933,GO:0044085,GO:0044877,GO:0046983,GO:0051259,GO:0051291,GO:0065003,GO:0071840,GO:0097159,GO:0097351,GO:1901363		ko:K07172,ko:K18829,ko:K18842					ko00000,ko02048				Bacteria	1N9Z6@1224,1SDVP@1236,COG2336@1,COG2336@2	NA|NA|NA	K	Antitoxin component of a type II toxin-antitoxin (TA) system. Labile antitoxin that binds to the MazF endoribonuclease toxin and neutralizes its endoribonuclease activity. Is considered to be an 'addiction' molecule as the cell dies in its absence. Toxicity results when the levels of MazE decrease in the cell, leading to mRNA degradation. This effect can be rescued by expression of MazE, but after 6 hours in rich medium the overexpression of MazF leads to programmed cell death. Cell growth and viability are not affected when MazF and MazE are coexpressed. Both MazE and MazE-MazF bind to the promoter region of the mazE- mazF operon to inhibit their own transcription. There are 3 operators to which MazE binds. MazE has higher affinity for promoter DNA in the presence of MazF
WP_000582417.1	362663.ECP_3692	0.0	1239.6	Escherichia	selB	GO:0000049,GO:0000166,GO:0001514,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003824,GO:0003924,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006412,GO:0006414,GO:0006417,GO:0006451,GO:0006518,GO:0006520,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009069,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0016259,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019003,GO:0019222,GO:0019538,GO:0019752,GO:0031323,GO:0031326,GO:0032268,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0034248,GO:0034641,GO:0034645,GO:0035368,GO:0035639,GO:0036094,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051246,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:2000112		ko:K03833					ko00000,ko03012				Bacteria	1MWXH@1224,1RQJI@1236,3XNXT@561,COG3276@1,COG3276@2	NA|NA|NA	J	Translation factor necessary for the incorporation of selenocysteine into proteins. It probably replaces EF-Tu for the insertion of selenocysteine directed by the UGA codon. SelB binds GTP and GDP
WP_000583282.1	362663.ECP_1351	3.2e-178	630.9	Escherichia	sapB	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0008519,GO:0015075,GO:0015101,GO:0015203,GO:0015489,GO:0015695,GO:0015696,GO:0015846,GO:0015847,GO:0016020,GO:0022857,GO:0034220,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072488,GO:0098655,GO:1902047		ko:K19227	ko01503,ko02010,map01503,map02010	M00739			ko00000,ko00001,ko00002,ko02000	3.A.1.5.5			Bacteria	1QUAU@1224,1T1RR@1236,3XM3Z@561,COG4168@1,COG4168@2	NA|NA|NA	V	permease protein sapB
WP_000583646.1	199310.c3459	0.0	1933.7	Escherichia	xdhD	GO:0003674,GO:0005488,GO:0005506,GO:0043167,GO:0043169,GO:0046872,GO:0046914	1.17.1.4,1.3.99.16	ko:K00087,ko:K07302,ko:K12528,ko:K13480	ko00230,ko00450,ko01100,ko01120,map00230,map00450,map01100,map01120	M00546	R01768,R02103,R07229	RC00143,RC02420	ko00000,ko00001,ko00002,ko01000			iEcHS_1320.EcHS_A3026	Bacteria	1MUEA@1224,1RN40@1236,3XM8S@561,COG1529@1,COG1529@2,COG2080@1,COG2080@2	NA|NA|NA	F	however deletion results in increased adenine sensitivity, suggesting that this protein contributes to the conversion of adenine to guanine nucleotides during purine salvage
WP_000584116.1	198214.SF4228	3.2e-195	687.6	Gammaproteobacteria	lptF	GO:0003674,GO:0003824,GO:0005215,GO:0005319,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006869,GO:0008150,GO:0010876,GO:0015221,GO:0015399,GO:0015405,GO:0015437,GO:0015920,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0022884,GO:0031224,GO:0032991,GO:0033036,GO:0034040,GO:0042623,GO:0042626,GO:0043190,GO:0043492,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098533,GO:0098796,GO:0098797,GO:1901264,GO:1901505,GO:1902494,GO:1902495,GO:1904949,GO:1990351		ko:K07091,ko:K11720	ko02010,map02010	M00320			ko00000,ko00001,ko00002,ko02000	1.B.42.1		iECED1_1282.ECED1_5114,iUMNK88_1353.UMNK88_5207	Bacteria	1MUF2@1224,1RMN5@1236,COG0795@1,COG0795@2	NA|NA|NA	S	Permease
WP_000584582.1	199310.c2860	5.9e-241	839.7	Escherichia	folC	GO:0003674,GO:0003824,GO:0004326,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006761,GO:0006807,GO:0008150,GO:0008152,GO:0008841,GO:0009058,GO:0009108,GO:0009396,GO:0009987,GO:0016053,GO:0016874,GO:0016879,GO:0016881,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042398,GO:0042558,GO:0042559,GO:0043436,GO:0043603,GO:0043604,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046452,GO:0046483,GO:0046900,GO:0046901,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.2.12,6.3.2.17	ko:K11754	ko00790,ko01100,map00790,map01100	M00126,M00841	R00942,R02237,R04241	RC00064,RC00090,RC00162	ko00000,ko00001,ko00002,ko01000			iAF987.Gmet_2475,iJN746.PP_1997,iSDY_1059.SDY_2514	Bacteria	1MVCH@1224,1RMB0@1236,3XPHJ@561,COG0285@1,COG0285@2	NA|NA|NA	H	Functions in two distinct reactions of the de novo folate biosynthetic pathway. Catalyzes the addition of a glutamate residue to dihydropteroate (7,8-dihydropteroate or H2Pte) to form dihydrofolate (7,8-dihydrofolate monoglutamate or H2Pte-Glu). Also catalyzes successive additions of L-glutamate to tetrahydrofolate or 10-formyltetrahydrofolate or 5,10-methylenetetrahydrofolate, leading to folylpolyglutamate derivatives
WP_000586455.1	469008.B21_01912	6.2e-134	483.4	Escherichia	hisA	GO:0000105,GO:0000162,GO:0003674,GO:0003824,GO:0003949,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006547,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0016853,GO:0016860,GO:0016861,GO:0018130,GO:0019438,GO:0019752,GO:0033554,GO:0034641,GO:0042401,GO:0042430,GO:0042435,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046219,GO:0046394,GO:0046483,GO:0050896,GO:0051716,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	5.3.1.16	ko:K01814	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04640	RC00945	ko00000,ko00001,ko00002,ko01000			iSBO_1134.SBO_0850,iSDY_1059.SDY_2217	Bacteria	1MW6S@1224,1RN3M@1236,3XNGK@561,COG0106@1,COG0106@2	NA|NA|NA	E	1-(5-phosphoribosyl)-5- (5-phosphoribosylamino)methylideneamino imidazole-4-carboxamide isomerase
WP_000586715.1	199310.c1854	7.3e-109	399.8	Escherichia	tehB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0010035,GO:0016740,GO:0016741,GO:0032259,GO:0042221,GO:0044424,GO:0044444,GO:0044464,GO:0046690,GO:0050896	2.1.1.265	ko:K16868					ko00000,ko01000				Bacteria	1MX7K@1224,1RSD0@1236,3XNT6@561,COG0500@1,COG0500@2	NA|NA|NA	Q	Tellurite resistance
WP_000586971.1	199310.c4427	1.1e-225	788.9	Escherichia	lldD	GO:0000166,GO:0003674,GO:0003824,GO:0004457,GO:0004459,GO:0004460,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005975,GO:0005996,GO:0006004,GO:0006082,GO:0006089,GO:0006090,GO:0006091,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009060,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0010181,GO:0015980,GO:0016020,GO:0016052,GO:0016053,GO:0016310,GO:0016491,GO:0016614,GO:0016616,GO:0016898,GO:0017144,GO:0018130,GO:0019317,GO:0019318,GO:0019320,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019516,GO:0019637,GO:0019693,GO:0019752,GO:0032553,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0036094,GO:0042354,GO:0042355,GO:0042866,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044282,GO:0044283,GO:0044464,GO:0045333,GO:0046031,GO:0046034,GO:0046365,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0048037,GO:0050662,GO:0051186,GO:0051188,GO:0055086,GO:0055114,GO:0071704,GO:0071944,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901615	1.1.2.3	ko:K00101	ko00620,ko01100,map00620,map01100		R00196	RC00044	ko00000,ko00001,ko01000			iECOK1_1307.ECOK1_4049,iJN746.PP_4736	Bacteria	1MUEZ@1224,1RPA1@1236,3XP35@561,COG1304@1,COG1304@2	NA|NA|NA	C	Catalyzes the conversion of L-lactate to pyruvate. Is coupled to the respiratory chain
WP_000587750.1	198214.SF3659	2.1e-179	634.8	Gammaproteobacteria	hldD	GO:0000166,GO:0000271,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0008712,GO:0009058,GO:0009059,GO:0009103,GO:0009244,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016853,GO:0016854,GO:0016857,GO:0033692,GO:0034637,GO:0034645,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0046401,GO:0048037,GO:0050661,GO:0050662,GO:0070401,GO:0071704,GO:0097159,GO:1901135,GO:1901137,GO:1901265,GO:1901363,GO:1901576,GO:1903509	5.1.3.20	ko:K03274	ko00540,ko01100,map00540,map01100	M00064	R05176	RC01291	ko00000,ko00001,ko00002,ko01000,ko01005			iPC815.YPO0058,iYL1228.KPN_03963	Bacteria	1MVE4@1224,1RP2S@1236,COG0451@1,COG0451@2	NA|NA|NA	GM	Catalyzes the interconversion between ADP-D-glycero- beta-D-manno-heptose and ADP-L-glycero-beta-D-manno-heptose via an epimerization at carbon 6 of the heptose
WP_000587933.1	1440052.EAKF1_ch0323c	6.4e-104	383.3	Escherichia	ycfP	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464		ko:K07000					ko00000				Bacteria	1NV1Y@1224,1RPQX@1236,3XM60@561,COG3150@1,COG3150@2	NA|NA|NA	S	Belongs to the UPF0227 family
WP_000588474.1	155864.EDL933_0097	1.9e-236	824.7	Escherichia	ftsA	GO:0000166,GO:0003674,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008144,GO:0008150,GO:0009898,GO:0009987,GO:0016020,GO:0017076,GO:0030554,GO:0032153,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0051301,GO:0071944,GO:0097159,GO:0097367,GO:0098552,GO:0098562,GO:1901265,GO:1901363		ko:K03590	ko04112,map04112				ko00000,ko00001,ko03036,ko04812				Bacteria	1MUSR@1224,1RMXY@1236,3XNPQ@561,COG0849@1,COG0849@2	NA|NA|NA	D	Cell division protein that is involved in the assembly of the Z ring. May serve as a membrane anchor for the Z ring
