#target name	accession	query name	accession	full sequence E-value	full sequence score	full sequence bias	best 1 domain E-value	best 1 domain score	best 1 domain bias	domain number estimation exp	domain number estimation reg	domain number estimation clu	domain number estimation ov	domain number estimation env	domain number estimation dom	domain number estimation rep	domain number estimation inc	description of target
TIGR00183	TIGR00183	WP_013273942.1	-	4e-06	23.9	1.6	2.5e-05	21.2	1.6	2.0	1	1	0	1	1	1	1	prok_nadp_idh: isocitrate dehydrogenase, NADP-dependent
TIGR02089	TIGR02089	WP_013273942.1	-	0.00016	18.6	0.1	0.00035	17.5	0.1	1.5	2	0	0	2	2	2	1	TTC: tartrate dehydrogenase
TIGR03339	TIGR03339	WP_013273944.1	-	2.2e-42	143.2	0.0	2.5e-42	143.0	0.0	1.0	1	0	0	1	1	1	1	phn_lysR: aminoethylphosphonate catabolism associated LysR family transcriptional regulator
TIGR02424	TIGR02424	WP_013273944.1	-	5.4e-31	105.6	0.0	6.3e-31	105.3	0.0	1.0	1	0	0	1	1	1	1	TF_pcaQ: pca operon transcription factor PcaQ
TIGR03418	TIGR03418	WP_013273944.1	-	1e-20	71.9	0.0	1.3e-20	71.5	0.0	1.1	1	0	0	1	1	1	1	chol_sulf_TF: putative choline sulfate-utilization transcription factor
TIGR02036	TIGR02036	WP_013273944.1	-	6.9e-16	56.0	0.0	8.6e-16	55.7	0.0	1.1	1	0	0	1	1	1	1	dsdC: D-serine deaminase transcriptional activator
TIGR03298	TIGR03298	WP_013273944.1	-	4.8e-15	53.4	0.0	1.1e-14	52.2	0.0	1.5	1	1	0	1	1	1	1	argP: transcriptional regulator, ArgP family
TIGR00637	TIGR00637	WP_013273944.1	-	0.0021	16.1	0.0	0.011	13.8	0.0	2.0	2	0	0	2	2	2	1	ModE_repress: ModE molybdate transport repressor domain
TIGR00133	TIGR00133	WP_013273946.1	-	8.5e-178	589.7	0.0	9.8e-178	589.5	0.0	1.0	1	0	0	1	1	1	1	gatB: aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit
TIGR00134	TIGR00134	WP_013273946.1	-	1.3e-46	157.1	3.5	1.8e-24	83.9	0.7	3.0	1	1	2	3	3	3	3	gatE_arch: glutamyl-tRNA(Gln) amidotransferase, subunit E
TIGR00132	TIGR00132	WP_013273947.1	-	1.2e-185	615.7	0.1	1.5e-185	615.3	0.1	1.0	1	0	0	1	1	1	1	gatA: aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit
TIGR02715	TIGR02715	WP_013273947.1	-	1e-100	335.8	0.5	1.8e-99	331.7	0.5	1.9	1	1	0	1	1	1	1	amido_AtzE: amidohydrolase, AtzE family
TIGR02713	TIGR02713	WP_013273947.1	-	1.8e-67	226.1	0.6	2.6e-66	222.2	0.6	1.9	1	1	0	1	1	1	1	allophanate_hyd: allophanate hydrolase
TIGR00135	TIGR00135	WP_013273948.1	-	5.1e-28	95.2	0.3	5.8e-28	95.1	0.3	1.0	1	0	0	1	1	1	1	gatC: aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit
TIGR01827	TIGR01827	WP_013273948.1	-	8.4e-05	20.6	0.3	0.00012	20.0	0.3	1.4	1	1	0	1	1	1	1	gatC_rel: putative Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase, subunit C
TIGR00458	TIGR00458	WP_013273949.1	-	3.7e-125	416.2	0.2	4.5e-125	415.9	0.2	1.0	1	0	0	1	1	1	1	aspS_nondisc: aspartate--tRNA(Asn) ligase
TIGR00457	TIGR00457	WP_013273949.1	-	2.1e-63	212.6	0.0	4e-63	211.7	0.0	1.4	1	1	0	1	1	1	1	asnS: asparagine--tRNA ligase
TIGR00459	TIGR00459	WP_013273949.1	-	3.4e-49	165.6	0.2	5.8e-32	108.7	0.1	2.0	2	0	0	2	2	2	2	aspS_bact: aspartate--tRNA ligase
TIGR00499	TIGR00499	WP_013273949.1	-	1e-33	114.7	0.8	1.9e-32	110.5	0.8	2.1	1	1	0	1	1	1	1	lysS_bact: lysine--tRNA ligase
TIGR00462	TIGR00462	WP_013273949.1	-	1.3e-14	52.3	0.0	2.4e-14	51.5	0.0	1.4	1	1	0	1	1	1	1	genX: EF-P lysine aminoacylase GenX
TIGR02367	TIGR02367	WP_013273949.1	-	0.00043	17.6	0.5	0.04	11.2	0.1	2.9	3	0	0	3	3	3	1	PylS_Cterm: pyrrolysine--tRNA ligase, C-terminal region
TIGR00797	TIGR00797	WP_013273950.1	-	7.2e-66	220.6	39.8	9e-66	220.3	39.8	1.0	1	0	0	1	1	1	1	matE: MATE efflux family protein
TIGR02403	TIGR02403	WP_013273953.1	-	1e-256	850.8	1.6	1.2e-256	850.6	1.6	1.0	1	0	0	1	1	1	1	trehalose_treC: alpha,alpha-phosphotrehalase
TIGR02456	TIGR02456	WP_013273953.1	-	3.5e-83	277.9	8.4	1.5e-64	216.4	4.8	3.1	2	1	1	3	3	3	3	treS_nterm: trehalose synthase
TIGR02401	TIGR02401	WP_013273953.1	-	1.4e-18	64.5	0.0	2.3e-15	53.8	0.0	2.6	3	0	0	3	3	3	2	trehalose_TreY: malto-oligosyltrehalose synthase
TIGR02402	TIGR02402	WP_013273953.1	-	1.2e-14	51.4	0.4	1.1e-10	38.4	0.1	2.8	2	1	0	2	2	2	2	trehalose_TreZ: malto-oligosyltrehalose trehalohydrolase
TIGR03852	TIGR03852	WP_013273953.1	-	2.3e-09	34.3	0.6	5.9e-09	33.0	0.6	1.6	1	1	0	1	1	1	1	sucrose_gtfA: sucrose phosphorylase
TIGR02104	TIGR02104	WP_013273953.1	-	2.3e-08	30.5	1.9	0.00071	15.7	0.0	4.2	3	2	0	3	3	3	3	pulA_typeI: pullulanase, type I
TIGR02100	TIGR02100	WP_013273953.1	-	3.4e-07	26.7	0.0	0.0075	12.3	0.0	3.5	4	0	0	4	4	4	2	glgX_debranch: glycogen debranching enzyme GlgX
TIGR02102	TIGR02102	WP_013273953.1	-	0.00021	17.1	0.1	0.033	9.8	0.0	2.3	1	1	1	2	2	2	2	pullulan_Gpos: pullulanase, extracellular
TIGR01531	TIGR01531	WP_013273953.1	-	0.012	10.8	0.0	0.017	10.2	0.0	1.1	1	0	0	1	1	1	0	glyc_debranch: glycogen debranching enzyme
TIGR01992	TIGR01992	WP_013273954.1	-	8.3e-209	692.2	22.2	9.6e-209	691.9	22.2	1.0	1	0	0	1	1	1	1	PTS-IIBC-Tre: PTS system, trehalose-specific IIBC component
TIGR01996	TIGR01996	WP_013273954.1	-	8.8e-128	424.8	21.0	9.9e-128	424.6	21.0	1.0	1	0	0	1	1	1	1	PTS-II-BC-sucr: PTS system, sucrose-specific IIBC component
TIGR01995	TIGR01995	WP_013273954.1	-	9.8e-93	309.6	18.6	1.2e-92	309.4	18.6	1.1	1	0	0	1	1	1	1	PTS-II-ABC-beta: PTS system, beta-glucoside-specific IIABC component
TIGR00852	TIGR00852	WP_013273954.1	-	1.3e-68	229.4	29.3	1.3e-68	229.4	29.3	1.8	2	0	0	2	2	2	1	pts-Glc: PTS system, maltose and glucose-specific subfamily, IIC component
TIGR00826	TIGR00826	WP_013273954.1	-	3.1e-17	60.7	1.0	3.9e-14	50.7	0.6	2.4	1	1	1	2	2	2	2	EIIB_glc: PTS system, glucose-like IIB component
TIGR01998	TIGR01998	WP_013273954.1	-	6.6e-13	46.1	13.1	2.6e-09	34.3	0.0	2.7	2	1	1	3	3	3	2	PTS-II-BC-nag: PTS system, N-acetylglucosamine-specific IIBC component
TIGR02004	TIGR02004	WP_013273954.1	-	5.7e-09	33.0	0.0	5.7e-09	33.0	0.0	2.5	2	1	0	2	2	2	1	PTS-IIBC-malX: PTS system, maltose and glucose-specific IIBC component
TIGR02005	TIGR02005	WP_013273954.1	-	3.8e-08	30.0	0.0	3.8e-08	30.0	0.0	3.2	2	1	1	3	3	3	2	PTS-IIBC-alpha: PTS system, alpha-glucoside-specific IIBC component
TIGR02003	TIGR02003	WP_013273954.1	-	5e-05	20.0	5.3	0.00011	18.8	0.0	2.5	2	0	0	2	2	2	1	PTS-II-BC-unk1: PTS system, IIBC component
TIGR04429	TIGR04429	WP_013273954.1	-	4.3	6.0	9.0	1.4	7.5	1.9	3.6	2	0	0	2	2	2	0	Phr_nterm: Phr family secreted Rap phosphatase inhibitor
TIGR02404	TIGR02404	WP_013273955.1	-	1.4e-83	278.1	1.6	1.5e-83	277.9	1.6	1.0	1	0	0	1	1	1	1	trehalos_R_Bsub: trehalose operon repressor
TIGR02325	TIGR02325	WP_013273955.1	-	7.2e-25	85.8	0.0	9.1e-25	85.5	0.0	1.0	1	0	0	1	1	1	1	C_P_lyase_phnF: phosphonate metabolism transcriptional regulator PhnF
TIGR03337	TIGR03337	WP_013273955.1	-	1.7e-22	78.2	0.2	9.3e-22	75.8	0.1	1.8	1	1	1	2	2	2	1	phnR: phosphonate utilization transcriptional regulator PhnR
TIGR02018	TIGR02018	WP_013273955.1	-	1.2e-16	58.8	0.0	1.4e-16	58.6	0.0	1.0	1	0	0	1	1	1	1	his_ut_repres: histidine utilization repressor
TIGR02812	TIGR02812	WP_013273955.1	-	3.3e-08	31.4	0.0	3.8e-08	31.2	0.0	1.2	1	0	0	1	1	1	1	fadR_gamma: fatty acid metabolism transcriptional regulator FadR
TIGR03338	TIGR03338	WP_013273955.1	-	0.00037	18.1	0.0	0.00061	17.4	0.0	1.5	1	0	0	1	1	1	1	phnR_burk: phosphonate utilization associated transcriptional regulator
TIGR00234	TIGR00234	WP_013273957.1	-	1.5e-122	407.5	0.0	1.7e-122	407.4	0.0	1.0	1	0	0	1	1	1	1	tyrS: tyrosine--tRNA ligase
TIGR00034	TIGR00034	WP_013273964.1	-	1.3e-74	249.0	0.0	1.5e-74	248.8	0.0	1.0	1	0	0	1	1	1	1	aroFGH: 3-deoxy-7-phosphoheptulonate synthase
TIGR01361	TIGR01361	WP_013273964.1	-	4.8e-06	24.1	0.0	2.2e-05	21.9	0.0	2.0	2	1	0	2	2	2	1	DAHP_synth_Bsub: 3-deoxy-7-phosphoheptulonate synthase
TIGR00753	TIGR00753	WP_013273965.1	-	3.4e-70	234.6	14.7	4e-70	234.4	14.7	1.1	1	0	0	1	1	1	1	undec_PP_bacA: undecaprenyl-diphosphatase UppP
TIGR00628	TIGR00628	WP_013273966.1	-	6.2e-84	279.0	0.0	7e-84	278.9	0.0	1.0	1	0	0	1	1	1	1	ung: uracil-DNA glycosylase
TIGR00735	TIGR00735	WP_013273967.1	-	2.7e-116	385.2	1.0	3.1e-116	385.0	1.0	1.0	1	0	0	1	1	1	1	hisF: imidazoleglycerol phosphate synthase, cyclase subunit
TIGR03572	TIGR03572	WP_013273967.1	-	2.4e-86	286.8	0.1	2.7e-86	286.7	0.1	1.0	1	0	0	1	1	1	1	WbuZ: glycosyl amidation-associated protein WbuZ
TIGR00007	TIGR00007	WP_013273967.1	-	5.8e-35	118.9	0.5	6.8e-35	118.7	0.5	1.0	1	0	0	1	1	1	1	TIGR00007: 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase
TIGR01919	TIGR01919	WP_013273967.1	-	1.9e-23	81.2	2.7	2.2e-23	81.0	2.7	1.0	1	0	0	1	1	1	1	hisA-trpF: bifunctional HisA/TrpF protein
TIGR02129	TIGR02129	WP_013273967.1	-	1.9e-12	45.4	0.4	1.3e-11	42.6	0.4	2.1	1	1	0	1	1	1	1	hisA_euk: phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase
TIGR00734	TIGR00734	WP_013273967.1	-	2.2e-08	32.2	0.8	5.3e-05	21.1	0.4	3.0	2	1	0	2	2	2	2	hisAF_rel: hisA/hisF family protein
TIGR01768	TIGR01768	WP_013273967.1	-	2.1e-07	28.7	0.0	3.9e-07	27.7	0.0	1.4	1	0	0	1	1	1	1	GGGP-family: geranylgeranylglyceryl phosphate synthase family protein
TIGR00693	TIGR00693	WP_013273967.1	-	7.1e-05	20.1	0.1	0.012	12.9	0.0	2.1	2	0	0	2	2	2	2	thiE: thiamine-phosphate diphosphorylase
TIGR01769	TIGR01769	WP_013273967.1	-	0.0001	20.1	0.1	0.00027	18.8	0.0	1.6	2	0	0	2	2	2	1	GGGP: phosphoglycerol geranylgeranyltransferase
TIGR03997	TIGR03997	WP_013273967.1	-	0.00017	18.1	0.3	0.13	8.5	0.0	2.1	2	0	0	2	2	2	2	mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2
TIGR03151	TIGR03151	WP_013273967.1	-	0.00038	17.8	1.2	0.16	9.1	0.2	2.1	2	0	0	2	2	2	2	enACPred_II: putative enoyl-[acyl-carrier-protein] reductase II
TIGR00737	TIGR00737	WP_013273967.1	-	0.00078	16.7	0.1	0.13	9.3	0.1	2.1	2	0	0	2	2	2	2	nifR3_yhdG: putative TIM-barrel protein, nifR3 family
TIGR01306	TIGR01306	WP_013273967.1	-	0.0012	16.3	0.3	0.098	10.1	0.0	2.1	2	0	0	2	2	2	1	GMP_reduct_2: guanosine monophosphate reductase
TIGR00126	TIGR00126	WP_013273967.1	-	0.0025	15.2	0.2	0.0088	13.4	0.0	1.9	2	0	0	2	2	2	1	deoC: deoxyribose-phosphate aldolase
TIGR01037	TIGR01037	WP_013273967.1	-	0.0026	14.8	0.3	0.13	9.2	0.0	2.7	2	1	1	3	3	3	1	pyrD_sub1_fam: dihydroorotate dehydrogenase family protein
TIGR01302	TIGR01302	WP_013273967.1	-	0.0085	12.9	3.8	0.014	12.3	0.6	2.0	1	1	1	2	2	2	1	IMP_dehydrog: inosine-5'-monophosphate dehydrogenase
TIGR01855	TIGR01855	WP_013273968.1	-	5.2e-74	246.3	0.0	5.8e-74	246.1	0.0	1.0	1	0	0	1	1	1	1	IMP_synth_hisH: imidazole glycerol phosphate synthase, glutamine amidotransferase subunit
TIGR03800	TIGR03800	WP_013273968.1	-	5.8e-09	34.1	0.0	1.4e-05	23.0	0.0	2.1	2	0	0	2	2	2	2	PLP_synth_Pdx2: pyridoxal 5'-phosphate synthase, glutaminase subunit Pdx2
TIGR00888	TIGR00888	WP_013273968.1	-	6.3e-09	33.5	0.0	8.4e-07	26.5	0.0	2.1	1	1	0	1	1	1	1	guaA_Nterm: GMP synthase (glutamine-hydrolyzing), N-terminal domain
TIGR01737	TIGR01737	WP_013273968.1	-	5.1e-07	27.2	0.0	1e-06	26.2	0.0	1.5	2	0	0	2	2	2	1	FGAM_synth_I: phosphoribosylformylglycinamidine synthase I
TIGR00566	TIGR00566	WP_013273968.1	-	9.3e-06	23.5	0.0	0.00029	18.6	0.0	2.1	1	1	0	1	1	1	1	trpG_papA: glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase
TIGR00337	TIGR00337	WP_013273968.1	-	5e-05	20.0	0.0	0.00069	16.3	0.0	2.0	2	0	0	2	2	2	1	PyrG: CTP synthase
TIGR01368	TIGR01368	WP_013273968.1	-	0.00012	19.1	0.0	0.012	12.5	0.0	2.1	2	0	0	2	2	2	2	CPSaseIIsmall: carbamoyl-phosphate synthase, small subunit
TIGR01815	TIGR01815	WP_013273968.1	-	0.00022	17.2	0.0	0.0012	14.8	0.0	1.8	1	1	0	1	1	1	1	TrpE-clade3: anthranilate synthase
TIGR01823	TIGR01823	WP_013273968.1	-	0.00099	15.4	0.1	0.0039	13.4	0.1	1.8	1	1	0	1	1	1	1	PabB-fungal: aminodeoxychorismate synthase
TIGR00313	TIGR00313	WP_013273968.1	-	0.007	13.2	0.0	0.007	13.2	0.0	1.2	1	0	0	1	1	1	1	cobQ: cobyric acid synthase CobQ
TIGR00479	TIGR00479	WP_013273972.1	-	1.7e-12	44.9	0.1	7.5e-12	42.7	0.0	2.0	2	0	0	2	2	2	1	rumA: 23S rRNA (uracil-5-)-methyltransferase RumA
TIGR00536	TIGR00536	WP_013273972.1	-	1.9e-09	35.0	0.0	3.1e-09	34.3	0.0	1.3	1	0	0	1	1	1	1	hemK_fam: methyltransferase, HemK family
TIGR01177	TIGR01177	WP_013273972.1	-	3.2e-09	34.5	0.1	2.1e-08	31.8	0.0	2.1	3	0	0	3	3	3	1	TIGR01177: putative methyltransferase, TIGR01177 family
TIGR03534	TIGR03534	WP_013273972.1	-	1.2e-08	32.7	0.0	2e-08	32.0	0.0	1.3	1	0	0	1	1	1	1	RF_mod_PrmC: protein-(glutamine-N5) methyltransferase, release factor-specific
TIGR00095	TIGR00095	WP_013273972.1	-	3.9e-08	31.1	0.0	6.2e-08	30.5	0.0	1.2	1	0	0	1	1	1	1	TIGR00095: 16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
TIGR03533	TIGR03533	WP_013273972.1	-	1e-06	26.3	0.0	3.7e-06	24.4	0.0	1.8	2	0	0	2	2	2	1	L3_gln_methyl: protein-(glutamine-N5) methyltransferase, ribosomal protein L3-specific
TIGR04290	TIGR04290	WP_013273972.1	-	3.1e-06	24.8	0.0	5.2e-06	24.0	0.0	1.2	1	0	0	1	1	1	1	meth_Rta_06860: methyltransferase, Rta_06860 family
TIGR00406	TIGR00406	WP_013273972.1	-	5.4e-06	24.0	0.0	9e-06	23.3	0.0	1.2	1	0	0	1	1	1	1	prmA: ribosomal protein L11 methyltransferase
TIGR00537	TIGR00537	WP_013273972.1	-	1.2e-05	23.1	0.0	2.1e-05	22.2	0.0	1.4	1	0	0	1	1	1	1	hemK_rel_arch: putative methylase
TIGR01983	TIGR01983	WP_013273972.1	-	6.7e-05	20.2	0.0	0.00013	19.3	0.0	1.5	1	1	0	1	1	1	1	UbiG: 3-demethylubiquinone-9 3-O-methyltransferase
TIGR02021	TIGR02021	WP_013273972.1	-	0.0012	16.2	0.0	0.0022	15.4	0.0	1.3	1	0	0	1	1	1	1	BchM-ChlM: magnesium protoporphyrin O-methyltransferase
TIGR01934	TIGR01934	WP_013273972.1	-	0.0022	15.3	0.0	0.0043	14.3	0.0	1.4	1	0	0	1	1	1	1	MenG_MenH_UbiE: ubiquinone/menaquinone biosynthesis methyltransferase
TIGR00452	TIGR00452	WP_013273972.1	-	0.018	11.8	0.0	0.031	11.1	0.0	1.3	1	0	0	1	1	1	0	TIGR00452: tRNA (mo5U34)-methyltransferase
TIGR00478	TIGR00478	WP_013273972.1	-	0.022	12.0	0.0	0.044	11.1	0.0	1.6	1	0	0	1	1	1	0	tly: TlyA family rRNA methyltransferase/putative hemolysin
TIGR01027	TIGR01027	WP_013273972.1	-	0.026	11.6	0.0	0.041	11.0	0.0	1.2	1	0	0	1	1	1	0	proB: glutamate 5-kinase
TIGR00640	TIGR00640	WP_013273972.1	-	0.035	12.1	0.1	0.36	8.8	0.0	2.2	2	0	0	2	2	2	0	acid_CoA_mut_C: methylmalonyl-CoA mutase C-terminal domain
TIGR00314	TIGR00314	WP_013273973.1	-	1.1e-05	21.3	0.4	1.9e-05	20.6	0.4	1.4	1	1	0	1	1	1	1	cdhA: CO dehydrogenase/acetyl-CoA synthase complex, epsilon subunit
TIGR01971	TIGR01971	WP_013273973.1	-	3e-05	21.6	7.1	0.0098	13.5	0.8	2.3	1	1	1	2	2	2	2	NuoI: NADH-quinone oxidoreductase, chain I
TIGR01293	TIGR01293	WP_013273973.1	-	0.0001	19.4	0.0	0.00023	18.3	0.0	1.6	2	0	0	2	2	2	1	Kv_beta: voltage-dependent potassium channel beta subunit
TIGR02936	TIGR02936	WP_013273973.1	-	0.00016	19.7	1.0	0.00041	18.4	1.0	1.7	1	0	0	1	1	1	1	fdxN_nitrog: ferredoxin III, nif-specific
TIGR01945	TIGR01945	WP_013273973.1	-	0.0018	14.8	5.1	0.0055	13.2	5.0	1.7	1	1	0	1	1	1	1	rnfC: electron transport complex, RnfABCDGE type, C subunit
TIGR03290	TIGR03290	WP_013273973.1	-	0.0024	15.9	3.3	0.0099	13.8	3.3	1.9	1	1	0	1	1	1	1	CoB_CoM_SS_C: CoB--CoM heterodisulfide reductase, subunit C
TIGR02512	TIGR02512	WP_013273973.1	-	0.0042	13.9	5.7	0.22	8.3	6.7	2.4	1	1	1	2	2	2	2	FeFe_hydrog_A: [FeFe] hydrogenase, group A
TIGR00273	TIGR00273	WP_013273973.1	-	0.0051	13.7	1.7	0.0074	13.1	1.7	1.2	1	0	0	1	1	1	1	TIGR00273: iron-sulfur cluster-binding protein
TIGR02951	TIGR02951	WP_013273973.1	-	0.012	13.6	2.7	0.016	13.2	0.1	2.1	2	0	0	2	2	2	0	DMSO_dmsB: dimethylsulfoxide reductase, chain B
TIGR04105	TIGR04105	WP_013273973.1	-	0.015	12.0	11.5	0.1	9.1	11.6	1.9	1	1	0	1	1	1	0	FeFe_hydrog_B1: [FeFe] hydrogenase, group B1/B3
TIGR00397	TIGR00397	WP_013273973.1	-	0.017	12.6	2.5	0.42	8.1	0.1	2.5	3	0	0	3	3	3	0	mauM_napG: MauM/NapG family ferredoxin-type protein
TIGR02745	TIGR02745	WP_013273973.1	-	0.057	10.3	4.5	1	6.2	0.3	2.1	2	0	0	2	2	2	0	ccoG_rdxA_fixG: cytochrome c oxidase accessory protein CcoG
TIGR04395	TIGR04395	WP_013273973.1	-	0.095	9.9	5.8	0.065	10.4	0.2	2.3	1	1	1	2	2	2	0	cutC_activ_rSAM: choline TMA-lyase-activating enzyme
TIGR00364	TIGR00364	WP_013273973.1	-	0.15	9.6	3.8	0.93	7.0	0.6	2.5	3	0	0	3	3	3	0	TIGR00364: queuosine biosynthesis protein QueC
TIGR02066	TIGR02066	WP_013273973.1	-	0.16	8.9	5.7	0.25	8.2	0.2	2.2	1	1	1	2	2	2	0	dsrB: sulfite reductase, dissimilatory-type beta subunit
TIGR01944	TIGR01944	WP_013273973.1	-	0.72	7.3	8.3	0.79	7.2	0.4	2.4	1	1	1	2	2	2	0	rnfB: electron transport complex, RnfABCDGE type, B subunit
TIGR03287	TIGR03287	WP_013273973.1	-	2.8	4.2	8.6	0.45	6.8	1.0	2.1	1	1	1	2	2	2	0	methan_mark_16: putative methanogenesis marker 16 metalloprotein
TIGR00403	TIGR00403	WP_013273973.1	-	3.5	5.2	9.5	0.42	8.1	0.4	2.5	2	1	1	3	3	3	0	ndhI: NADH-plastoquinone oxidoreductase, I subunit
TIGR01188	TIGR01188	WP_013273975.1	-	7.5e-40	135.0	0.0	9.4e-40	134.7	0.0	1.1	1	0	0	1	1	1	1	drrA: daunorubicin resistance ABC transporter, ATP-binding protein
TIGR03522	TIGR03522	WP_013273975.1	-	1.4e-37	127.8	0.0	1.7e-37	127.4	0.0	1.0	1	0	0	1	1	1	1	GldA_ABC_ATP: gliding motility-associated ABC transporter ATP-binding subunit GldA
TIGR03864	TIGR03864	WP_013273975.1	-	1.8e-31	107.4	0.1	5.3e-31	105.8	0.1	1.6	1	1	0	1	1	1	1	PQQ_ABC_ATP: ABC transporter, ATP-binding subunit, PQQ-dependent alcohol dehydrogenase system
TIGR03740	TIGR03740	WP_013273975.1	-	1.2e-29	101.6	0.0	2e-29	100.8	0.0	1.4	1	1	0	1	1	1	1	galliderm_ABC: lantibiotic protection ABC transporter, ATP-binding subunit
TIGR04521	TIGR04521	WP_013273975.1	-	2.6e-29	100.1	1.7	5.6e-15	53.1	0.1	2.0	2	0	0	2	2	2	2	ECF_ATPase_2: energy-coupling factor transporter ATPase
TIGR04406	TIGR04406	WP_013273975.1	-	3e-26	90.1	0.4	2.1e-25	87.4	0.4	1.8	1	1	0	1	1	1	1	LPS_export_lptB: LPS export ABC transporter ATP-binding protein
TIGR02315	TIGR02315	WP_013273975.1	-	2.5e-24	84.0	0.1	4.5e-12	43.9	0.0	2.0	2	0	0	2	2	2	2	ABC_phnC: phosphonate ABC transporter, ATP-binding protein
TIGR01189	TIGR01189	WP_013273975.1	-	3.2e-24	83.7	0.0	4.3e-24	83.2	0.0	1.1	1	0	0	1	1	1	1	ccmA: heme ABC exporter, ATP-binding protein CcmA
TIGR01288	TIGR01288	WP_013273975.1	-	4.2e-24	83.0	0.4	4e-12	43.7	0.0	2.0	2	0	0	2	2	2	2	nodI: nodulation ABC transporter NodI
TIGR01166	TIGR01166	WP_013273975.1	-	5e-24	82.8	0.6	1.5e-13	48.6	0.1	2.1	2	0	0	2	2	2	2	cbiO: cobalt ABC transporter, ATP-binding protein
TIGR04520	TIGR04520	WP_013273975.1	-	1.4e-23	81.6	0.6	1e-11	42.7	0.0	2.0	2	0	0	2	2	2	2	ECF_ATPase_1: energy-coupling factor transporter ATPase
TIGR03873	TIGR03873	WP_013273975.1	-	2.1e-23	80.8	0.7	8.2e-13	46.1	0.5	2.0	2	0	0	2	2	2	2	F420-0_ABC_ATP: proposed F420-0 ABC transporter, ATP-binding protein
TIGR00968	TIGR00968	WP_013273975.1	-	1.2e-22	78.6	0.8	4.3e-14	50.5	0.2	2.1	2	0	0	2	2	2	2	3a0106s01: sulfate ABC transporter, ATP-binding protein
TIGR03771	TIGR03771	WP_013273975.1	-	3e-22	77.4	0.2	1.8e-20	71.5	0.2	2.0	1	1	0	1	1	1	1	anch_rpt_ABC: anchored repeat-type ABC transporter, ATP-binding subunit
TIGR01277	TIGR01277	WP_013273975.1	-	1.2e-21	75.3	0.1	3.9e-11	40.9	0.0	2.1	2	0	0	2	2	2	2	thiQ: thiamine ABC transporter, ATP-binding protein
TIGR03269	TIGR03269	WP_013273975.1	-	4.7e-21	72.8	0.1	2.3e-11	40.9	0.0	2.0	2	0	0	2	2	2	2	met_CoM_red_A2: methyl coenzyme M reductase system, component A2
TIGR03411	TIGR03411	WP_013273975.1	-	7.4e-21	72.9	0.5	7.5e-10	36.8	0.1	2.0	2	0	0	2	2	2	2	urea_trans_UrtD: urea ABC transporter, ATP-binding protein UrtD
TIGR02857	TIGR02857	WP_013273975.1	-	1e-20	72.2	0.0	5.6e-20	69.7	0.0	1.8	1	1	0	1	1	1	1	CydD: thiol reductant ABC exporter, CydD subunit
TIGR03375	TIGR03375	WP_013273975.1	-	1.4e-20	71.1	3.9	5.5e-11	39.4	0.5	2.0	2	0	0	2	2	2	2	type_I_sec_LssB: type I secretion system ATPase
TIGR00972	TIGR00972	WP_013273975.1	-	3.2e-20	70.5	0.2	8.7e-11	39.6	0.1	2.0	2	0	0	2	2	2	2	3a0107s01c2: phosphate ABC transporter, ATP-binding protein
TIGR02673	TIGR02673	WP_013273975.1	-	3.7e-20	70.5	0.1	2.1e-10	38.6	0.0	2.1	2	0	0	2	2	2	2	FtsE: cell division ATP-binding protein FtsE
TIGR01257	TIGR01257	WP_013273975.1	-	3.9e-20	68.4	0.0	4.7e-20	68.1	0.0	1.0	1	0	0	1	1	1	1	rim_protein: rim ABC transporter
TIGR03608	TIGR03608	WP_013273975.1	-	1.2e-19	68.5	0.0	7.1e-09	33.4	0.0	2.1	2	0	0	2	2	2	2	L_ocin_972_ABC: putative bacteriocin export ABC transporter, lactococcin 972 group
TIGR03719	TIGR03719	WP_013273975.1	-	3.2e-19	66.9	0.4	1.1e-12	45.3	0.1	2.0	2	0	0	2	2	2	2	ABC_ABC_ChvD: ATP-binding cassette protein, ChvD family
TIGR03410	TIGR03410	WP_013273975.1	-	4.2e-19	66.9	0.0	1.1e-18	65.5	0.0	1.5	1	1	0	1	1	1	1	urea_trans_UrtE: urea ABC transporter, ATP-binding protein UrtE
TIGR01186	TIGR01186	WP_013273975.1	-	1.4e-18	65.1	1.4	9.4e-18	62.4	1.4	1.9	1	1	0	1	1	1	1	proV: glycine betaine/L-proline transport ATP binding subunit
TIGR02769	TIGR02769	WP_013273975.1	-	2.1e-18	64.7	0.7	1.4e-10	39.0	0.2	2.0	2	0	0	2	2	2	2	nickel_nikE: nickel import ATP-binding protein NikE
TIGR02868	TIGR02868	WP_013273975.1	-	3.2e-18	63.6	0.1	4.7e-11	40.0	0.0	2.0	2	0	0	2	2	2	2	CydC: thiol reductant ABC exporter, CydC subunit
