#target name	accession	query name	accession	full sequence E-value	full sequence score	full sequence bias	best 1 domain E-value	best 1 domain score	best 1 domain bias	domain number estimation exp	domain number estimation reg	domain number estimation clu	domain number estimation ov	domain number estimation env	domain number estimation dom	domain number estimation rep	domain number estimation inc	description of target
TIGR02802	TIGR02802	WP_000795630.1	-	0.0027	15.8	0.0	0.0048	15.0	0.0	1.4	1	0	0	1	1	1	1	Pal_lipo: peptidoglycan-associated lipoprotein
TIGR02160	TIGR02160	WP_000796332.1	-	1.9e-19	67.6	0.0	2.4e-19	67.3	0.0	1.0	1	0	0	1	1	1	1	PA_CoA_Oxy5: phenylacetate-CoA oxygenase/reductase, PaaK subunit
TIGR03224	TIGR03224	WP_000796332.1	-	0.00044	17.2	0.0	0.00065	16.7	0.0	1.3	1	0	0	1	1	1	1	benzo_boxA: benzoyl-CoA oxygenase/reductase, BoxA protein
TIGR01941	TIGR01941	WP_000796332.1	-	0.00067	16.6	0.0	0.0011	15.9	0.0	1.3	1	1	0	1	1	1	1	nqrF: NADH:ubiquinone oxidoreductase, Na(+)-translocating, F subunit
TIGR01087	TIGR01087	WP_000796481.1	-	2.7e-131	436.6	0.0	3.1e-131	436.4	0.0	1.0	1	0	0	1	1	1	1	murD: UDP-N-acetylmuramoylalanine--D-glutamate ligase
TIGR01082	TIGR01082	WP_000796481.1	-	2.7e-27	93.9	0.0	4e-27	93.3	0.0	1.2	1	0	0	1	1	1	1	murC: UDP-N-acetylmuramate--L-alanine ligase
TIGR01143	TIGR01143	WP_000796481.1	-	3e-25	87.0	0.0	4.7e-25	86.3	0.0	1.2	1	0	0	1	1	1	1	murF: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
TIGR01085	TIGR01085	WP_000796481.1	-	4.1e-19	66.8	4.7	5.1e-14	50.0	0.1	2.3	1	1	1	2	2	2	2	murE: UDP-N-acetylmuramyl-tripeptide synthetase
TIGR01499	TIGR01499	WP_000796481.1	-	1.1e-09	36.2	0.1	4.7e-05	20.9	0.0	2.1	2	0	0	2	2	2	2	folC: bifunctional protein FolC
TIGR01081	TIGR01081	WP_000796481.1	-	2.8e-08	31.1	0.8	2.7e-07	27.9	0.2	2.1	2	0	0	2	2	2	1	mpl: UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
TIGR02068	TIGR02068	WP_000796481.1	-	1.9e-07	27.4	1.2	4.6e-07	26.1	0.7	1.7	2	0	0	2	2	2	1	cya_phycin_syn: cyanophycin synthetase
TIGR04012	TIGR04012	WP_000796481.1	-	0.00058	16.7	0.3	0.15	8.7	0.0	2.4	1	1	1	2	2	2	2	poly_gGlu_PgsB: poly-gamma-glutamate synthase PgsB
TIGR00837	TIGR00837	WP_000797560.1	-	4.2e-148	491.7	28.0	4.8e-148	491.5	28.0	1.0	1	0	0	1	1	1	1	araaP: aromatic amino acid transport protein
TIGR00814	TIGR00814	WP_000797560.1	-	2.9e-10	37.7	18.9	4e-10	37.2	18.9	1.2	1	0	0	1	1	1	1	stp: serine transporter
TIGR00692	TIGR00692	WP_000798110.1	-	3.1e-56	188.8	1.1	3.8e-56	188.5	1.1	1.0	1	0	0	1	1	1	1	tdh: L-threonine 3-dehydrogenase
TIGR03989	TIGR03989	WP_000798110.1	-	1.9e-36	124.0	13.8	1.7e-19	68.3	4.4	2.2	1	1	1	2	2	2	2	Rxyl_3153: NDMA-dependent alcohol dehydrogenase, Rxyl_3153 family
TIGR03451	TIGR03451	WP_000798110.1	-	1.2e-34	117.7	12.3	1e-32	111.3	12.3	2.3	1	1	0	1	1	1	1	mycoS_dep_FDH: S-(hydroxymethyl)mycothiol dehydrogenase
TIGR03366	TIGR03366	WP_000798110.1	-	3e-33	113.3	0.7	3.4e-33	113.1	0.7	1.1	1	0	0	1	1	1	1	HpnZ_proposed: putative phosphonate catabolism associated alcohol dehydrogenase
TIGR02824	TIGR02824	WP_000798110.1	-	8.5e-29	98.5	5.8	6.7e-16	56.1	1.0	2.5	3	0	0	3	3	3	2	quinone_pig3: putative NAD(P)H quinone oxidoreductase, PIG3 family
TIGR02818	TIGR02818	WP_000798110.1	-	3.7e-28	96.6	10.3	1.6e-14	51.7	3.3	2.2	1	1	1	2	2	2	2	adh_III_F_hyde: S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase
TIGR03201	TIGR03201	WP_000798110.1	-	3.4e-27	93.4	2.0	4.9e-27	92.9	2.0	1.1	1	0	0	1	1	1	1	dearomat_had: 6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase
TIGR02822	TIGR02822	WP_000798110.1	-	8.1e-27	92.1	0.4	1e-26	91.7	0.4	1.1	1	0	0	1	1	1	1	adh_fam_2: zinc-binding alcohol dehydrogenase family protein
TIGR02819	TIGR02819	WP_000798110.1	-	5.5e-22	75.9	7.5	5e-21	72.7	7.5	1.9	1	1	0	1	1	1	1	fdhA_non_GSH: formaldehyde dehydrogenase, glutathione-independent
TIGR01751	TIGR01751	WP_000798110.1	-	2.4e-15	54.1	1.0	1.9e-12	44.6	0.1	2.3	1	1	1	2	2	2	2	crot-CoA-red: crotonyl-CoA carboxylase/reductase
TIGR01202	TIGR01202	WP_000798110.1	-	2.3e-14	51.2	1.2	5.8e-14	49.9	1.2	1.6	1	1	0	1	1	1	1	bchC: chlorophyll synthesis pathway protein BchC
TIGR02817	TIGR02817	WP_000798110.1	-	8.1e-08	30.0	2.1	4.3e-05	21.0	0.1	2.4	2	1	1	3	3	3	2	adh_fam_1: zinc-binding alcohol dehydrogenase family protein
TIGR01035	TIGR01035	WP_000798110.1	-	0.018	11.9	0.6	0.029	11.2	0.6	1.3	1	0	0	1	1	1	0	hemA: glutamyl-tRNA reductase
TIGR03831	TIGR03831	WP_000798110.1	-	0.02	13.2	6.5	0.02	13.2	1.7	3.2	3	1	0	3	3	3	0	YgiT_finger: YgiT-type zinc finger domain
TIGR03944	TIGR03944	WP_000798110.1	-	0.027	11.5	0.3	0.038	10.9	0.3	1.1	1	0	0	1	1	1	0	dehyd_SbnB_fam: 2,3-diaminopropionate biosynthesis protein SbnB
TIGR00486	TIGR00486	WP_000798871.1	-	3.9e-83	276.9	0.0	4.3e-83	276.8	0.0	1.0	1	0	0	1	1	1	1	YbgI_SA1388: dinuclear metal center protein, YbgI/SA1388 family
TIGR00362	TIGR00362	WP_000799911.1	-	4.9e-15	53.5	0.1	6.1e-15	53.2	0.1	1.0	1	0	0	1	1	1	1	DnaA: chromosomal replication initiator protein DnaA
TIGR03420	TIGR03420	WP_000799911.1	-	3.2e-09	34.6	0.0	7.1e-09	33.5	0.0	1.5	1	1	0	1	1	1	1	DnaA_homol_Hda: DnaA regulatory inactivator Hda
TIGR04291	TIGR04291	WP_000799911.1	-	3.8e-05	20.5	0.0	4.5e-05	20.3	0.0	1.3	1	0	0	1	1	1	1	arsen_driv_ArsA: arsenical pump-driving ATPase
TIGR00345	TIGR00345	WP_000799911.1	-	0.00015	19.3	0.1	0.00024	18.7	0.1	1.3	1	0	0	1	1	1	1	GET3_arsA_TRC40: transport-energizing ATPase, TRC40/GET3/ArsA family
TIGR03880	TIGR03880	WP_000799911.1	-	0.00061	17.3	0.1	0.00077	17.0	0.1	1.2	1	0	0	1	1	1	1	KaiC_arch_3: KaiC domain protein, AF_0351 family
TIGR02928	TIGR02928	WP_000799911.1	-	0.0036	14.1	0.7	0.028	11.2	0.7	2.0	1	1	0	1	1	1	1	TIGR02928: orc1/cdc6 family replication initiation protein
TIGR00635	TIGR00635	WP_000799911.1	-	0.0087	13.1	0.0	0.013	12.5	0.0	1.2	1	0	0	1	1	1	1	ruvB: Holliday junction DNA helicase RuvB
TIGR00750	TIGR00750	WP_000799911.1	-	0.013	12.6	0.0	0.024	11.7	0.0	1.4	1	0	0	1	1	1	0	lao: LAO/AO transport system ATPase
TIGR01969	TIGR01969	WP_000799911.1	-	0.017	12.2	0.0	0.03	11.5	0.0	1.4	1	0	0	1	1	1	0	minD_arch: cell division ATPase MinD
TIGR01745	TIGR01745	WP_000799956.1	-	2.9e-227	751.6	0.0	3.3e-227	751.4	0.0	1.0	1	0	0	1	1	1	1	asd_gamma: aspartate-semialdehyde dehydrogenase
TIGR01296	TIGR01296	WP_000799956.1	-	9.6e-37	124.8	0.0	3e-36	123.1	0.0	1.6	1	1	0	1	1	1	1	asd_B: aspartate-semialdehyde dehydrogenase
TIGR00978	TIGR00978	WP_000799956.1	-	3.3e-14	50.7	0.0	7.4e-09	33.1	0.0	2.4	2	1	0	2	2	2	2	asd_EA: aspartate-semialdehyde dehydrogenase
TIGR01214	TIGR01214	WP_000800171.1	-	0.002	15.2	0.0	0.0022	15.1	0.0	1.0	1	0	0	1	1	1	1	rmlD: dTDP-4-dehydrorhamnose reductase
TIGR02933	TIGR02933	WP_000800457.1	-	5.8e-28	96.4	0.9	9.9e-16	56.3	0.0	2.2	1	1	1	2	2	2	2	nifM_nitrog: nitrogen fixation protein NifM
TIGR00115	TIGR00115	WP_000800457.1	-	1.2e-05	22.3	1.7	2.4e-05	21.3	1.7	1.5	1	0	0	1	1	1	1	tig: trigger factor
TIGR00093	TIGR00093	WP_000800457.1	-	0.019	12.7	0.4	0.042	11.6	0.3	1.6	1	1	0	1	1	1	0	TIGR00093: pseudouridine synthase
TIGR01182	TIGR01182	WP_000800512.1	-	2.7e-87	289.3	1.0	3e-87	289.2	1.0	1.0	1	0	0	1	1	1	1	eda: 2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase
TIGR03581	TIGR03581	WP_000800512.1	-	0.0029	15.3	0.1	0.067	10.8	0.0	2.1	1	1	0	2	2	2	1	EF_0839: conserved hypothetical protein EF_0839/AHA_3917
TIGR01306	TIGR01306	WP_000800512.1	-	0.0051	14.3	0.1	0.0074	13.8	0.1	1.3	1	0	0	1	1	1	1	GMP_reduct_2: guanosine monophosphate reductase
TIGR01951	TIGR01951	WP_000801125.1	-	2.8e-45	151.8	0.1	3.1e-45	151.6	0.1	1.0	1	0	0	1	1	1	1	nusB: transcription antitermination factor NusB
TIGR00563	TIGR00563	WP_000801125.1	-	1.1e-12	45.8	0.1	1.3e-12	45.5	0.1	1.0	1	0	0	1	1	1	1	rsmB: 16S rRNA (cytosine(967)-C(5))-methyltransferase
TIGR04569	TIGR04569	WP_000801125.1	-	0.023	12.6	0.0	0.049	11.5	0.0	1.5	2	0	0	2	2	2	0	arch_SelU_Cterm: selenouridine synthase, SelU C-terminal-like subunit
TIGR02917	TIGR02917	WP_000802080.1	-	1.4e-12	44.3	0.6	1.5e-09	34.3	0.1	2.2	1	1	0	2	2	2	2	PEP_TPR_lipo: putative PEP-CTERM system TPR-repeat lipoprotein
TIGR02521	TIGR02521	WP_000802080.1	-	1.6e-11	42.2	4.9	8e-10	36.6	2.0	2.8	1	1	0	2	2	2	2	type_IV_pilW: type IV pilus biogenesis/stability protein PilW
TIGR02552	TIGR02552	WP_000802080.1	-	2.6e-05	21.9	0.1	0.0037	14.9	0.0	2.6	3	0	0	3	3	3	1	LcrH_SycD: type III secretion low calcium response chaperone LcrH/SycD
TIGR00990	TIGR00990	WP_000802080.1	-	0.00021	18.0	0.5	0.00033	17.4	0.5	1.4	1	1	0	1	1	1	1	3a0801s09: mitochondrial precursor proteins import receptor
TIGR02795	TIGR02795	WP_000802080.1	-	0.00054	18.5	2.7	0.42	9.2	0.6	2.7	2	1	0	2	2	2	2	tol_pal_ybgF: tol-pal system protein YbgF
TIGR03302	TIGR03302	WP_000802080.1	-	0.023	12.2	6.0	0.29	8.6	1.5	3.3	2	2	0	2	2	2	0	OM_YfiO: outer membrane assembly lipoprotein YfiO
TIGR00219	TIGR00219	WP_000802511.1	-	6e-127	420.6	0.0	6.8e-127	420.4	0.0	1.0	1	0	0	1	1	1	1	mreC: rod shape-determining protein MreC
TIGR03851	TIGR03851	WP_000803190.1	-	2.6e-05	21.3	1.7	3.6e-05	20.8	1.7	1.2	1	0	0	1	1	1	1	chitin_NgcE: carbohydrate ABC transporter, N-acetylglucosamine/diacetylchitobiose-binding protein
TIGR00105	TIGR00105	WP_000803998.1	-	4.9e-20	69.4	0.2	1.8e-18	64.4	0.2	2.0	1	1	0	1	1	1	1	L31: ribosomal protein bL31
TIGR00654	TIGR00654	WP_000804385.1	-	2.4e-133	442.1	0.0	2.7e-133	441.9	0.0	1.0	1	0	0	1	1	1	1	PhzF_family: phenazine biosynthesis protein, PhzF family
TIGR01884	TIGR01884	WP_000804550.1	-	4.1e-05	21.0	0.0	9.9e-05	19.8	0.0	1.6	2	0	0	2	2	2	1	cas_HTH: CRISPR locus-related DNA-binding protein
TIGR02404	TIGR02404	WP_000804550.1	-	0.00074	17.2	0.0	0.003	15.2	0.0	1.8	1	1	1	2	2	2	1	trehalos_R_Bsub: trehalose operon repressor
TIGR03337	TIGR03337	WP_000804550.1	-	0.0077	13.9	0.0	0.014	13.0	0.0	1.4	1	0	0	1	1	1	1	phnR: phosphonate utilization transcriptional regulator PhnR
TIGR02702	TIGR02702	WP_000804550.1	-	0.03	11.9	0.0	0.052	11.2	0.0	1.3	1	0	0	1	1	1	0	SufR_cyano: iron-sulfur cluster biosynthesis transcriptional regulator SufR
TIGR00019	TIGR00019	WP_000804726.1	-	2.7e-177	587.1	0.7	3e-177	586.9	0.7	1.0	1	0	0	1	1	1	1	prfA: peptide chain release factor 1
TIGR00020	TIGR00020	WP_000804726.1	-	5.5e-82	273.6	0.5	6.9e-82	273.2	0.5	1.0	1	0	0	1	1	1	1	prfB: peptide chain release factor 2
TIGR03072	TIGR03072	WP_000804726.1	-	3.1e-30	103.2	0.1	6.8e-30	102.0	0.1	1.6	1	1	0	1	1	1	1	release_prfH: putative peptide chain release factor H
TIGR00073	TIGR00073	WP_000804726.1	-	0.014	12.9	0.0	0.032	11.7	0.0	1.6	1	0	0	1	1	1	0	hypB: hydrogenase accessory protein HypB
TIGR01327	TIGR01327	WP_000805038.1	-	8.7e-68	227.3	0.2	1e-67	227.1	0.2	1.0	1	0	0	1	1	1	1	PGDH: phosphoglycerate dehydrogenase
TIGR03543	TIGR03543	WP_000805038.1	-	0.048	11.8	0.0	0.23	9.6	0.1	2.1	1	1	0	1	1	1	0	divI1A_rptt_fam: DivIVA domain repeat protein
TIGR00222	TIGR00222	WP_000805497.1	-	3.1e-133	441.2	0.2	3.5e-133	441.0	0.2	1.0	1	0	0	1	1	1	1	panB: 3-methyl-2-oxobutanoate hydroxymethyltransferase
TIGR00035	TIGR00035	WP_000805497.1	-	0.028	12.0	0.0	0.053	11.0	0.0	1.4	1	0	0	1	1	1	0	asp_race: aspartate racemase
TIGR01481	TIGR01481	WP_000805902.1	-	1.8e-41	140.6	0.2	2.1e-41	140.4	0.2	1.0	1	0	0	1	1	1	1	ccpA: catabolite control protein A
TIGR02405	TIGR02405	WP_000805902.1	-	5.4e-27	92.9	0.5	6.7e-27	92.6	0.5	1.1	1	0	0	1	1	1	1	trehalos_R_Ecol: trehalose operon repressor
TIGR02417	TIGR02417	WP_000805902.1	-	4.4e-26	89.8	0.8	5.2e-26	89.6	0.8	1.0	1	0	0	1	1	1	1	fruct_sucro_rep: D-fructose-responsive transcription factor
TIGR02607	TIGR02607	WP_000805902.1	-	0.0039	15.0	0.0	0.011	13.5	0.0	1.8	1	0	0	1	1	1	1	antidote_HigA: addiction module antidote protein, HigA family
TIGR02395	TIGR02395	WP_000805902.1	-	0.01	12.9	0.0	0.016	12.3	0.0	1.3	1	0	0	1	1	1	1	rpoN_sigma: RNA polymerase sigma-54 factor
TIGR00336	TIGR00336	WP_000806177.1	-	1.9e-72	240.6	0.0	2.2e-72	240.4	0.0	1.0	1	0	0	1	1	1	1	pyrE: orotate phosphoribosyltransferase
TIGR01367	TIGR01367	WP_000806177.1	-	1.4e-14	52.1	0.0	2.7e-14	51.2	0.0	1.5	1	1	0	1	1	1	1	pyrE_Therm: orotate phosphoribosyltransferase
TIGR01744	TIGR01744	WP_000806177.1	-	0.00028	18.6	0.2	0.00092	16.9	0.3	1.7	2	0	0	2	2	2	1	XPRTase: xanthine phosphoribosyltransferase
TIGR01251	TIGR01251	WP_000806177.1	-	0.00029	17.8	0.0	0.00041	17.3	0.0	1.2	1	0	0	1	1	1	1	ribP_PPkin: ribose-phosphate diphosphokinase
TIGR01743	TIGR01743	WP_000806177.1	-	0.00072	16.6	0.0	0.034	11.1	0.1	2.1	2	0	0	2	2	2	1	purR_Bsub: pur operon repressor PurR
TIGR00201	TIGR00201	WP_000806177.1	-	0.0057	14.6	0.2	0.0096	13.8	0.2	1.3	1	0	0	1	1	1	1	comF: comF family protein
TIGR01090	TIGR01090	WP_000806177.1	-	0.012	13.7	0.7	0.029	12.4	0.4	1.6	1	1	1	2	2	2	0	apt: adenine phosphoribosyltransferase
TIGR01203	TIGR01203	WP_000806177.1	-	0.024	12.4	0.1	0.068	10.9	0.0	1.7	1	1	1	2	2	2	0	HGPRTase: hypoxanthine phosphoribosyltransferase
TIGR04240	TIGR04240	WP_000806411.1	-	0.086	11.4	2.1	3.6	6.2	0.1	2.2	1	1	1	2	2	2	0	flavi_E_stem: flavivirus envelope glycoprotein E, stem/anchor domain
TIGR02225	TIGR02225	WP_000806638.1	-	5.6e-120	398.0	0.8	6.3e-120	397.8	0.8	1.0	1	0	0	1	1	1	1	recomb_XerD: tyrosine recombinase XerD
TIGR02224	TIGR02224	WP_000806638.1	-	1.4e-93	311.5	2.3	1.5e-93	311.3	2.3	1.0	1	0	0	1	1	1	1	recomb_XerC: tyrosine recombinase XerC
TIGR02249	TIGR02249	WP_000806638.1	-	7.6e-35	118.7	5.1	1.5e-20	71.7	3.3	2.0	1	1	1	2	2	2	2	integrase_gron: integron integrase
TIGR01931	TIGR01931	WP_000807753.1	-	8.7e-18	62.2	0.0	9.5e-18	62.0	0.0	1.0	1	0	0	1	1	1	1	cysJ: sulfite reductase [NADPH] flavoprotein, alpha-component
TIGR01753	TIGR01753	WP_000807753.1	-	3.5e-12	45.0	0.0	3.7e-12	44.9	0.0	1.0	1	0	0	1	1	1	1	flav_short: flavodoxin
TIGR01752	TIGR01752	WP_000807753.1	-	6.5e-05	20.5	0.0	8.1e-05	20.2	0.0	1.1	1	0	0	1	1	1	1	flav_long: flavodoxin
TIGR02628	TIGR02628	WP_000808392.1	-	1.2e-255	846.6	0.6	1.4e-255	846.4	0.6	1.0	1	0	0	1	1	1	1	fuculo_kin_coli: L-fuculokinase
TIGR01312	TIGR01312	WP_000808392.1	-	2e-60	202.6	0.1	3.2e-60	202.0	0.1	1.2	1	1	0	1	1	1	1	XylB: xylulokinase
TIGR02627	TIGR02627	WP_000808392.1	-	5.7e-47	158.2	0.0	5.3e-39	132.0	0.0	2.0	2	0	0	2	2	2	2	rhamnulo_kin: rhamnulokinase
TIGR01311	TIGR01311	WP_000808392.1	-	9.5e-37	124.4	0.0	2.5e-22	76.8	0.0	2.0	2	0	0	2	2	2	2	glycerol_kin: glycerol kinase
TIGR01314	TIGR01314	WP_000808392.1	-	2e-28	97.1	0.0	1.2e-27	94.6	0.0	1.8	1	1	0	1	1	1	1	gntK_FGGY: gluconate kinase
TIGR01315	TIGR01315	WP_000808392.1	-	9.3e-20	68.8	0.0	2e-09	34.7	0.0	2.3	2	0	0	2	2	2	2	5C_CHO_kinase: FGGY-family pentulose kinase
TIGR01234	TIGR01234	WP_000808392.1	-	2.5e-12	44.3	0.0	5.5e-07	26.6	0.0	2.4	3	0	0	3	3	3	2	L-ribulokinase: ribulokinase
TIGR00382	TIGR00382	WP_000808392.1	-	0.056	10.4	0.0	0.083	9.8	0.0	1.1	1	0	0	1	1	1	0	clpX: ATP-dependent Clp protease, ATP-binding subunit ClpX
TIGR02395	TIGR02395	WP_000809057.1	-	8.3e-166	550.3	4.0	9.4e-166	550.1	4.0	1.0	1	0	0	1	1	1	1	rpoN_sigma: RNA polymerase sigma-54 factor
TIGR00096	TIGR00096	WP_000809262.1	-	3.9e-117	388.5	0.0	4.4e-117	388.3	0.0	1.0	1	0	0	1	1	1	1	TIGR00096: 16S rRNA (cytidine(1402)-2'-O)-methyltransferase
TIGR01466	TIGR01466	WP_000809262.1	-	0.00012	19.7	0.0	0.00022	18.8	0.0	1.4	2	0	0	2	2	2	1	cobJ_cbiH: precorrin-3B C17-methyltransferase
TIGR01469	TIGR01469	WP_000809262.1	-	0.0003	18.6	0.0	0.00038	18.2	0.0	1.3	1	0	0	1	1	1	1	cobA_cysG_Cterm: uroporphyrinogen-III C-methyltransferase
TIGR01465	TIGR01465	WP_000809262.1	-	0.0013	16.0	0.0	0.011	13.1	0.0	1.9	1	1	0	1	1	1	1	cobM_cbiF: precorrin-4 C11-methyltransferase
TIGR01467	TIGR01467	WP_000809262.1	-	0.01	13.2	0.0	0.3	8.4	0.0	2.3	1	1	0	1	1	1	0	cobI_cbiL: precorrin-2 C(20)-methyltransferase
TIGR02956	TIGR02956	WP_000809774.1	-	2.4e-119	397.9	0.2	2.4e-119	397.9	0.2	2.4	2	1	0	2	2	2	1	TMAO_torS: TMAO reductase sytem sensor TorS
TIGR02966	TIGR02966	WP_000809774.1	-	2.6e-46	156.1	0.0	2.6e-46	156.1	0.0	2.1	1	1	1	2	2	2	1	phoR_proteo: phosphate regulon sensor kinase PhoR
TIGR01386	TIGR01386	WP_000809774.1	-	3.7e-26	90.1	0.0	3.7e-26	90.1	0.0	2.4	2	1	0	2	2	2	1	cztS_silS_copS: heavy metal sensor kinase
TIGR02916	TIGR02916	WP_000809774.1	-	2.7e-17	60.5	7.7	3.5e-17	60.2	0.1	2.3	2	0	0	2	2	2	1	PEP_his_kin: putative PEP-CTERM system histidine kinase
TIGR03785	TIGR03785	WP_000809774.1	-	3.4e-16	56.6	0.0	5.8e-16	55.9	0.0	1.3	1	0	0	1	1	1	1	marine_sort_HK: proteobacterial dedicated sortase system histidine kinase
TIGR02154	TIGR02154	WP_000809774.1	-	1.9e-14	51.5	0.2	3.6e-14	50.6	0.2	1.4	1	0	0	1	1	1	1	PhoB: phosphate regulon transcriptional regulatory protein PhoB
TIGR02938	TIGR02938	WP_000809774.1	-	3.5e-14	50.1	0.0	1.9e-13	47.7	0.0	2.0	1	1	1	2	2	2	1	nifL_nitrog: nitrogen fixation negative regulator NifL
TIGR00229	TIGR00229	WP_000809774.1	-	6e-14	50.2	0.0	1.5e-13	48.9	0.0	1.8	1	0	0	1	1	1	1	sensory_box: PAS domain S-box protein
TIGR01387	TIGR01387	WP_000809774.1	-	3.2e-13	47.8	0.1	6.6e-13	46.8	0.1	1.5	1	0	0	1	1	1	1	cztR_silR_copR: heavy metal response regulator
TIGR01818	TIGR01818	WP_000809774.1	-	2.4e-08	31.2	0.2	2.4e-08	31.2	0.2	1.6	2	0	0	2	2	2	1	ntrC: nitrogen regulation protein NR(I)
TIGR02875	TIGR02875	WP_000809774.1	-	4.2e-07	27.4	0.2	1e-06	26.2	0.2	1.7	1	0	0	1	1	1	1	spore_0_A: sporulation transcription factor Spo0A
TIGR03787	TIGR03787	WP_000809774.1	-	2.4e-05	21.9	0.0	5.5e-05	20.7	0.0	1.5	1	0	0	1	1	1	1	marine_sort_RR: proteobacterial dedicated sortase system response regulator
TIGR02168	TIGR02168	WP_000809774.1	-	0.006	12.3	6.6	0.011	11.4	4.5	1.9	2	0	0	2	2	2	1	SMC_prok_B: chromosome segregation protein SMC
TIGR02169	TIGR02169	WP_000809774.1	-	0.011	11.4	7.2	0.02	10.5	7.2	1.3	1	0	0	1	1	1	0	SMC_prok_A: chromosome segregation protein SMC
TIGR01052	TIGR01052	WP_000809774.1	-	0.013	11.9	0.0	0.022	11.1	0.0	1.3	1	0	0	1	1	1	0	top6b: DNA topoisomerase VI, B subunit
TIGR04211	TIGR04211	WP_000809774.1	-	0.15	9.6	7.5	0.36	8.4	7.5	1.6	1	0	0	1	1	1	0	SH3_and_anchor: SH3 domain protein
TIGR01362	TIGR01362	WP_000811065.1	-	8.8e-119	393.3	0.0	1e-118	393.1	0.0	1.0	1	0	0	1	1	1	1	KDO8P_synth: 3-deoxy-8-phosphooctulonate synthase
TIGR01361	TIGR01361	WP_000811065.1	-	2.6e-26	90.5	0.0	4.5e-26	89.7	0.0	1.4	1	1	0	1	1	1	1	DAHP_synth_Bsub: 3-deoxy-7-phosphoheptulonate synthase
TIGR00243	TIGR00243	WP_000811923.1	-	1.3e-199	660.9	0.1	1.5e-199	660.7	0.1	1.0	1	0	0	1	1	1	1	Dxr: 1-deoxy-D-xylulose 5-phosphate reductoisomerase
TIGR00644	TIGR00644	WP_000813200.1	-	1.1e-170	566.5	0.0	1.2e-170	566.4	0.0	1.0	1	0	0	1	1	1	1	recJ: single-stranded-DNA-specific exonuclease RecJ
TIGR00295	TIGR00295	WP_000813859.1	-	0.00058	17.6	0.0	0.00077	17.2	0.0	1.2	1	0	0	1	1	1	1	TIGR00295: TIGR00295 family protein
TIGR00277	TIGR00277	WP_000813859.1	-	0.00073	17.4	0.1	0.0016	16.3	0.1	1.5	1	0	0	1	1	1	1	HDIG: HDIG domain
TIGR03319	TIGR03319	WP_000813859.1	-	0.019	11.4	0.1	0.021	11.3	0.1	1.2	1	0	0	1	1	1	0	RNase_Y: ribonuclease Y
TIGR02702	TIGR02702	WP_000815099.1	-	2.6e-05	22.0	0.0	3.6e-05	21.5	0.0	1.3	1	0	0	1	1	1	1	SufR_cyano: iron-sulfur cluster biosynthesis transcriptional regulator SufR
TIGR01884	TIGR01884	WP_000815099.1	-	0.00029	18.3	0.4	0.0011	16.4	0.0	2.1	3	0	0	3	3	3	1	cas_HTH: CRISPR locus-related DNA-binding protein
TIGR03948	TIGR03948	WP_000815099.1	-	0.0004	17.2	0.0	0.00076	16.3	0.0	1.4	2	0	0	2	2	2	1	butyr_acet_CoA: butyryl-CoA:acetate CoA-transferase
TIGR02404	TIGR02404	WP_000815099.1	-	0.00043	17.9	0.0	0.00067	17.3	0.0	1.3	1	0	0	1	1	1	1	trehalos_R_Bsub: trehalose operon repressor
TIGR02018	TIGR02018	WP_000815099.1	-	0.0023	15.3	0.0	0.0042	14.4	0.0	1.3	1	0	0	1	1	1	1	his_ut_repres: histidine utilization repressor
TIGR02428	TIGR02428	WP_000815099.1	-	0.0043	14.4	0.2	0.008	13.5	0.2	1.5	1	1	0	1	1	1	1	pcaJ_scoB_fam: 3-oxoacid CoA-transferase, B subunit
TIGR02325	TIGR02325	WP_000815099.1	-	0.025	12.1	0.0	0.034	11.6	0.0	1.3	1	0	0	1	1	1	0	C_P_lyase_phnF: phosphonate metabolism transcriptional regulator PhnF
TIGR02720	TIGR02720	WP_000815337.1	-	6.8e-111	369.3	0.0	8.6e-111	369.0	0.0	1.0	1	0	0	1	1	1	1	pyruv_oxi_spxB: pyruvate oxidase
TIGR00118	TIGR00118	WP_000815337.1	-	1.5e-95	318.7	0.0	1.9e-95	318.4	0.0	1.0	1	0	0	1	1	1	1	acolac_lg: acetolactate synthase, large subunit, biosynthetic type
TIGR03457	TIGR03457	WP_000815337.1	-	5.3e-68	227.7	0.2	2.5e-67	225.5	0.2	1.8	1	1	0	1	1	1	1	sulphoacet_xsc: sulfoacetaldehyde acetyltransferase
TIGR02418	TIGR02418	WP_000815337.1	-	1.1e-66	223.4	0.0	1.3e-66	223.1	0.0	1.0	1	0	0	1	1	1	1	acolac_catab: acetolactate synthase, catabolic
TIGR01504	TIGR01504	WP_000815337.1	-	7.9e-46	154.7	0.7	2.9e-45	152.9	0.7	1.7	1	1	0	1	1	1	1	glyox_carbo_lig: glyoxylate carboligase
